CLIENTNUM,Attrition_Flag,Customer_Age,Gender,Dependent_count,Education_Level,Marital_Status,Income_Category,Card_Category,Month_with_bank,No_of_product,Months_Inactive_12_mon,Credit_Limit,Total_Revolving_Bal,Total_Trans_Amt,Total_Trans_Count,Avg_Utilization_Ratio
719272458,Existing Customer,53,F,5,Graduate,Single,40 - 60,Blue,41,2,1,9815.0,1699,7962,89,0.173
816615633,Existing Customer,47,F,2,Doctorate,Married,40 - 60,Blue,42,2,3,3256.0,2035,7075,89,0.625
720167508,Existing Customer,50,M,3,Uneducated,Single,80 - 120,Blue,35,1,2,19000.0,2389,7664,74,0.126
711152658,Existing Customer,44,M,4,Graduate,Single,120 +,Silver,36,2,2,34516.0,1635,7219,86,0.047
771772083,Existing Customer,48,M,4,Graduate,Married,60 - 80,Blue,37,2,1,13197.0,0,8424,84,0.0
708419733,Attrited Customer,47,M,3,College,Single,60 - 80,Blue,39,5,3,22599.0,0,4739,55,0.0
709372608,Existing Customer,43,M,4,Uneducated,Married,60 - 80,Blue,31,1,1,23457.0,2517,7370,96,0.107
711136008,Existing Customer,41,M,4,Graduate,Single,80 - 120,Blue,33,1,1,31560.0,1298,7641,93,0.041
716691783,Existing Customer,46,F,3,High School,Single,Less than 40,Blue,36,2,2,6218.0,2517,7689,84,0.405
709558608,Existing Customer,39,M,3,Uneducated,Single,80 - 120,Blue,31,2,2,2844.0,2065,7345,73,0.726
824177733,Existing Customer,53,F,2,High School,Single,Less than 40,Blue,49,1,2,9678.0,1710,7682,90,0.177
717535083,Existing Customer,52,F,2,Post-Graduate,Married,Less than 40,Blue,40,2,2,5207.0,1121,7153,84,0.215
712453308,Existing Customer,46,M,4,High School,Divorced,40 - 60,Silver,36,2,2,15034.0,1356,7737,84,0.09
721008933,Existing Customer,44,F,2,Graduate,Divorced,40 - 60,Blue,36,1,1,3107.0,1995,7535,87,0.642
720859533,Existing Customer,52,F,2,High School,Single,40 - 60,Blue,39,2,1,12214.0,2379,8426,105,0.195
789556533,Existing Customer,52,M,4,Graduate,Married,80 - 120,Blue,45,2,2,23070.0,1701,8070,81,0.074
717656433,Existing Customer,50,F,2,Graduate,Single,Less than 40,Blue,40,1,2,2167.0,988,7199,83,0.456
792524358,Existing Customer,55,M,3,High School,Single,80 - 120,Gold,49,2,1,34516.0,810,7917,95,0.023
801380808,Attrited Customer,44,M,2,Doctorate,Married,80 - 120,Blue,38,1,2,25894.0,2517,4847,49,0.097
716329383,Attrited Customer,46,F,3,Graduate,Single,Less than 40,Blue,36,4,2,3138.0,986,4724,56,0.314
716871633,Existing Customer,49,M,1,Uneducated,Single,120 +,Blue,38,2,2,12055.0,1858,7222,93,0.154
713872833,Existing Customer,54,F,2,Graduate,Single,40 - 60,Blue,41,2,1,10753.0,1845,7302,80,0.172
711658758,Existing Customer,46,F,3,Uneducated,Married,Less than 40,Blue,35,6,5,2069.0,1101,7307,82,0.532
717248583,Existing Customer,43,F,3,College,Married,Less than 40,Silver,34,4,2,11362.0,1871,7849,88,0.165
713087958,Existing Customer,53,M,4,High School,Divorced,120 +,Blue,36,3,3,34516.0,1337,7919,85,0.039
721495458,Existing Customer,44,M,3,Graduate,Married,60 - 80,Blue,32,2,1,20001.0,0,8094,96,0.0
786097158,Existing Customer,48,M,2,High School,Married,40 - 60,Blue,42,2,3,8786.0,1559,8575,92,0.177
712219083,Existing Customer,41,M,3,Uneducated,Single,80 - 120,Blue,28,1,3,7142.0,1917,7892,83,0.268
715327683,Attrited Customer,45,F,4,Post-Graduate,Single,Less than 40,Blue,36,1,3,4477.0,2517,4996,55,0.562
715599633,Existing Customer,51,M,1,College,Married,80 - 120,Silver,38,2,3,34516.0,0,7686,89,0.0
718958583,Attrited Customer,44,M,4,Post-Graduate,Single,80 - 120,Blue,36,5,3,2367.0,1606,4506,59,0.678
717397983,Existing Customer,39,M,2,Uneducated,Single,60 - 80,Blue,29,2,2,23402.0,958,7570,98,0.041
818767458,Existing Customer,41,M,3,Graduate,Married,120 +,Blue,36,2,3,6565.0,1130,7729,97,0.172
712075083,Attrited Customer,50,M,4,High School,Single,120 +,Blue,41,4,3,6982.0,0,4830,50,0.0
711963183,Existing Customer,50,M,3,Uneducated,Married,Less than 40,Blue,36,2,3,5128.0,0,7588,98,0.0
772404633,Existing Customer,49,M,2,Graduate,Married,80 - 120,Silver,39,1,1,34516.0,1118,7734,74,0.032
713302758,Existing Customer,49,M,2,Graduate,Married,120 +,Blue,40,2,4,14646.0,1448,8160,92,0.099
717859233,Existing Customer,41,M,5,Graduate,Married,80 - 120,Blue,37,1,3,12578.0,2517,8362,82,0.2
718292283,Existing Customer,52,F,1,High School,Single,40 - 60,Blue,42,1,3,3416.0,1970,8254,75,0.577
713197308,Existing Customer,42,M,4,Graduate,Married,60 - 80,Silver,33,1,2,6224.0,0,7612,82,0.0
789175683,Existing Customer,49,F,2,College,Married,Less than 40,Silver,38,2,3,10741.0,2517,8352,71,0.234
811700058,Attrited Customer,41,M,2,Graduate,Single,60 - 80,Gold,36,2,3,34516.0,687,4822,57,0.02
720164358,Attrited Customer,53,F,4,Graduate,Single,40 - 60,Blue,43,1,3,6058.0,0,4754,60,0.0
710357208,Existing Customer,49,M,4,Uneducated,Married,80 - 120,Blue,39,2,3,8561.0,915,7341,79,0.107
721486908,Existing Customer,51,F,5,High School,Single,Less than 40,Blue,36,1,1,7645.0,2076,7710,75,0.272
711210633,Existing Customer,51,M,3,Uneducated,Single,60 - 80,Blue,42,2,4,1922.0,1124,8049,76,0.585
712570458,Existing Customer,51,F,2,High School,Married,Less than 40,Blue,33,2,1,5625.0,1640,7890,75,0.292
712058133,Existing Customer,54,F,2,College,Single,Less than 40,Blue,36,1,3,2274.0,708,7735,74,0.311
708153558,Existing Customer,46,M,5,Doctorate,Divorced,120 +,Blue,31,1,2,34516.0,1802,7936,101,0.052
709893858,Attrited Customer,43,M,3,Post-Graduate,Married,40 - 60,Blue,36,6,2,9422.0,2108,4633,58,0.224
711854808,Attrited Customer,41,M,3,High School,Married,120 +,Blue,32,2,2,34516.0,0,4734,57,0.0
822125283,Existing Customer,49,M,3,Uneducated,Married,80 - 120,Blue,45,2,1,4778.0,1351,7590,74,0.283
720891633,Attrited Customer,53,F,2,High School,Single,Less than 40,Blue,46,6,1,3199.0,0,4805,59,0.0
715839708,Existing Customer,51,M,1,Graduate,Married,120 +,Blue,39,2,3,34516.0,2452,7111,82,0.071
769152783,Attrited Customer,60,F,2,High School,Single,Less than 40,Blue,54,1,6,8141.0,1811,5043,53,0.222
802675983,Existing Customer,42,F,3,Graduate,Married,Less than 40,Blue,33,2,3,3794.0,1544,7872,80,0.407
712716108,Existing Customer,46,F,2,Graduate,Single,Less than 40,Blue,36,1,1,5785.0,2130,7950,86,0.368
812794983,Existing Customer,41,F,3,College,Married,Less than 40,Blue,31,2,2,4086.0,1974,7932,87,0.483
708968733,Existing Customer,47,M,3,Uneducated,Married,80 - 120,Blue,38,1,3,31987.0,0,7926,83,0.0
779315508,Attrited Customer,43,M,4,Post-Graduate,Single,40 - 60,Blue,25,1,2,9043.0,1974,4638,48,0.218
740065833,Existing Customer,47,F,3,Graduate,Single,Less than 40,Silver,40,1,2,11128.0,2517,8526,93,0.226
721063533,Existing Customer,51,M,2,Graduate,Single,40 - 60,Blue,41,1,3,3062.0,2058,7289,75,0.672
780064983,Existing Customer,44,M,1,Graduate,Married,80 - 120,Gold,29,2,1,34516.0,942,7665,86,0.027
715298808,Existing Customer,40,M,2,High School,Divorced,40 - 60,Blue,32,1,3,7566.0,1618,7570,88,0.214
709497108,Existing Customer,44,F,2,High School,Married,Less than 40,Blue,36,2,1,6633.0,1322,8396,106,0.199
719178183,Existing Customer,50,M,2,Graduate,Married,80 - 120,Silver,42,2,3,34516.0,2517,8186,85,0.073
789560433,Attrited Customer,49,M,3,Post-Graduate,Single,60 - 80,Blue,42,2,4,14895.0,0,5147,53,0.0
712931733,Existing Customer,49,F,4,Graduate,Single,Less than 40,Blue,36,1,1,2636.0,1257,7136,82,0.477
771097683,Attrited Customer,43,M,2,High School,Single,120 +,Blue,30,1,2,10896.0,2517,4935,58,0.231
713824983,Existing Customer,43,F,0,High School,Married,Less than 40,Blue,35,1,1,8401.0,1085,7697,98,0.129
714821433,Existing Customer,45,F,4,College,Married,Less than 40,Blue,36,2,1,2737.0,0,7587,80,0.0
773988708,Existing Customer,52,M,2,Uneducated,Married,120 +,Silver,43,1,2,34516.0,1588,7512,81,0.046
720198183,Existing Customer,42,M,5,College,Married,40 - 60,Blue,27,1,3,2437.0,1718,8028,77,0.705
780545133,Existing Customer,49,M,3,Graduate,Single,80 - 120,Blue,36,2,3,4557.0,985,7333,91,0.216
711128433,Existing Customer,55,M,3,Uneducated,Single,40 - 60,Blue,36,1,3,10949.0,829,7685,91,0.076
709556208,Existing Customer,40,F,3,College,Single,40 - 60,Silver,28,2,1,22361.0,1873,7586,94,0.084
794482158,Existing Customer,46,M,3,College,Single,80 - 120,Silver,32,2,1,34516.0,1954,7594,69,0.057
780450708,Attrited Customer,58,M,1,College,Single,120 +,Silver,45,1,3,34516.0,0,4864,48,0.0
710016708,Existing Customer,44,F,3,Graduate,Married,Less than 40,Silver,26,1,3,10877.0,1802,7974,90,0.166
712447758,Existing Customer,46,M,2,Graduate,Married,80 - 120,Blue,39,2,2,11901.0,2517,7998,82,0.211
720474408,Existing Customer,52,M,2,Graduate,Single,40 - 60,Blue,41,1,2,9298.0,1898,8427,87,0.204
719401158,Existing Customer,62,F,0,Post-Graduate,Single,40 - 60,Blue,53,1,2,4136.0,0,7739,97,0.0
717583908,Existing Customer,57,M,1,High School,Single,80 - 120,Blue,45,1,6,15030.0,1395,7603,81,0.093
823519458,Existing Customer,44,F,3,Graduate,Married,Less than 40,Blue,40,1,1,6441.0,2151,7123,94,0.334
721227258,Existing Customer,51,M,1,Post-Graduate,Married,120 +,Silver,31,2,5,34516.0,1991,7520,79,0.058
771304383,Existing Customer,45,F,3,High School,Married,Less than 40,Blue,33,1,2,4174.0,2507,7905,86,0.601
778865583,Existing Customer,46,M,3,Graduate,Married,Less than 40,Blue,27,1,2,6954.0,1502,7510,89,0.216
818280108,Existing Customer,43,F,4,High School,Single,Less than 40,Blue,38,1,1,1820.0,0,7714,91,0.0
716350008,Existing Customer,52,M,1,Uneducated,Married,40 - 60,Blue,36,2,2,2937.0,1633,8235,102,0.556
778172583,Existing Customer,46,F,3,High School,Single,Less than 40,Blue,36,1,3,6636.0,2399,7023,86,0.362
719121708,Existing Customer,41,M,2,Graduate,Married,60 - 80,Silver,31,2,3,31497.0,2192,7685,92,0.07
714342033,Attrited Customer,52,M,1,High School,Married,120 +,Blue,34,2,3,34516.0,0,4863,56,0.0
788811558,Existing Customer,52,F,1,High School,Married,Less than 40,Blue,35,1,3,1959.0,1022,7847,65,0.522
788943333,Attrited Customer,51,M,3,Post-Graduate,Married,80 - 120,Silver,37,6,2,34516.0,989,4810,55,0.029
719258433,Existing Customer,49,M,5,Graduate,Single,60 - 80,Blue,42,2,1,7801.0,2018,7561,91,0.259
717895833,Existing Customer,55,M,3,College,Single,120 +,Blue,44,2,2,6455.0,1837,8001,99,0.285
711550983,Existing Customer,46,M,1,Graduate,Divorced,40 - 60,Blue,37,1,2,11343.0,1175,8313,107,0.104
714077583,Attrited Customer,43,M,3,Post-Graduate,Married,40 - 60,Platinum,31,2,3,23981.0,593,4758,65,0.025
716725008,Existing Customer,49,M,4,High School,Married,80 - 120,Blue,40,2,3,7667.0,2191,7886,94,0.286
788824083,Existing Customer,41,M,2,Uneducated,Single,120 +,Blue,24,2,2,34516.0,1022,8202,88,0.03
716335983,Existing Customer,37,M,2,High School,Single,80 - 120,Blue,36,1,2,6713.0,1590,7946,85,0.237
719157933,Existing Customer,51,M,2,Uneducated,Married,120 +,Blue,40,1,3,10984.0,1429,7850,85,0.13
716704158,Existing Customer,50,M,1,Doctorate,Married,120 +,Blue,39,2,3,34516.0,2517,8087,86,0.073
716258358,Existing Customer,57,M,2,Uneducated,Single,60 - 80,Blue,36,1,1,23058.0,1534,7009,82,0.067
827904183,Existing Customer,40,M,4,Uneducated,Married,120 +,Blue,36,2,2,17606.0,1377,8104,83,0.078
820394733,Existing Customer,52,M,0,College,Married,120 +,Gold,47,2,1,34516.0,1464,7690,87,0.042
716574033,Existing Customer,45,F,3,High School,Divorced,40 - 60,Silver,36,2,2,18000.0,1829,7149,86,0.102
736786908,Existing Customer,48,F,2,College,Married,Less than 40,Blue,41,2,2,5550.0,2517,6984,85,0.454
774099708,Existing Customer,39,F,3,High School,Single,Less than 40,Blue,33,2,1,1621.0,0,7400,86,0.0
714282333,Existing Customer,49,F,4,College,Married,Less than 40,Blue,36,1,1,3244.0,0,7495,97,0.0
818316108,Existing Customer,43,F,1,Graduate,Married,Less than 40,Blue,38,2,2,2550.0,1421,8063,72,0.557
709838508,Existing Customer,45,M,3,Graduate,Divorced,60 - 80,Silver,31,2,1,34516.0,1509,7167,91,0.044
716212383,Attrited Customer,38,M,1,High School,Single,120 +,Blue,30,5,3,10874.0,2415,4619,59,0.222
757667133,Attrited Customer,54,M,2,College,Single,80 - 120,Blue,47,2,2,13769.0,0,4738,53,0.0
794571108,Attrited Customer,39,M,2,Graduate,Divorced,40 - 60,Silver,23,5,2,17894.0,304,4691,63,0.017
711370458,Existing Customer,49,F,5,Graduate,Married,Less than 40,Gold,38,1,2,15016.0,2016,7685,84,0.134
788528958,Existing Customer,45,M,4,Graduate,Single,120 +,Blue,38,1,1,9036.0,0,8356,79,0.0
716745408,Existing Customer,54,M,1,High School,Single,80 - 120,Blue,36,1,2,12813.0,1998,7803,81,0.156
771752508,Existing Customer,40,F,3,Doctorate,Married,Less than 40,Blue,29,1,1,4660.0,1844,8571,84,0.396
788916933,Existing Customer,49,M,5,College,Married,60 - 80,Gold,35,1,2,34516.0,1064,8095,81,0.031
714938733,Attrited Customer,48,M,1,Post-Graduate,Single,80 - 120,Blue,38,4,2,13174.0,0,4890,49,0.0
714422058,Existing Customer,42,M,3,Graduate,Single,120 +,Blue,36,1,2,31639.0,2446,7119,86,0.077
712191783,Existing Customer,49,M,4,High School,Married,120 +,Gold,36,1,1,34516.0,1634,7788,94,0.047
716319258,Existing Customer,43,M,4,Uneducated,Single,120 +,Blue,36,1,1,34516.0,1742,7360,82,0.05
716742483,Existing Customer,38,F,1,Graduate,Single,Less than 40,Blue,29,2,3,7504.0,1134,7525,100,0.151
708160008,Existing Customer,44,M,1,Uneducated,Married,120 +,Blue,33,2,2,34516.0,1058,7412,84,0.031
709269708,Existing Customer,45,M,4,Graduate,Single,120 +,Platinum,34,2,2,34516.0,1488,7281,95,0.043
717257658,Existing Customer,41,M,3,Graduate,Single,80 - 120,Blue,29,2,2,9357.0,1942,7971,84,0.208
788812608,Existing Customer,56,F,2,Uneducated,Single,Less than 40,Blue,39,1,2,8767.0,1684,8066,79,0.192
718100808,Existing Customer,49,F,1,Uneducated,Married,Less than 40,Gold,37,2,3,15987.0,2065,7395,100,0.129
790051758,Attrited Customer,50,M,2,Graduate,Single,120 +,Blue,42,2,1,31782.0,0,4800,53,0.0
772430733,Existing Customer,42,M,2,Graduate,Married,120 +,Blue,32,1,1,34516.0,1440,7168,88,0.042
713460258,Existing Customer,45,F,0,Doctorate,Married,40 - 60,Silver,36,1,1,19107.0,933,8987,89,0.049
719785683,Existing Customer,41,M,4,Post-Graduate,Married,80 - 120,Blue,36,1,2,21751.0,1573,8332,102,0.072
711830433,Existing Customer,44,F,3,College,Single,Less than 40,Blue,32,1,2,7926.0,1051,7677,87,0.133
718306308,Existing Customer,48,M,4,Graduate,Married,80 - 120,Blue,36,1,2,27984.0,1793,8147,81,0.064
772725408,Existing Customer,40,M,3,Uneducated,Divorced,60 - 80,Blue,30,2,3,24499.0,2517,7667,84,0.103
711183558,Existing Customer,49,M,0,High School,Single,80 - 120,Blue,39,2,1,2221.0,1291,8618,98,0.581
720317658,Existing Customer,43,M,2,Graduate,Single,80 - 120,Blue,35,2,2,5858.0,961,7916,82,0.164
710596983,Existing Customer,51,M,1,Uneducated,Single,80 - 120,Blue,37,1,3,27318.0,2416,7481,96,0.088
717382608,Existing Customer,59,M,1,Graduate,Single,60 - 80,Silver,36,2,2,26692.0,2517,8780,86,0.094
825767658,Existing Customer,49,M,2,Graduate,Single,60 - 80,Gold,45,2,3,34516.0,913,7711,80,0.026
717513933,Existing Customer,38,M,3,College,Single,120 +,Blue,26,2,2,14938.0,0,7385,90,0.0
789186858,Existing Customer,52,M,2,Graduate,Married,80 - 120,Blue,41,2,5,33256.0,928,7796,97,0.028
717658758,Existing Customer,49,M,4,Graduate,Single,120 +,Silver,36,2,2,34516.0,0,7962,99,0.0
715575258,Existing Customer,47,M,2,Graduate,Single,40 - 60,Blue,35,1,6,5791.0,1957,7823,93,0.338
715396983,Existing Customer,46,M,1,Uneducated,Married,80 - 120,Blue,36,2,3,17698.0,1769,8056,95,0.1
712624383,Existing Customer,52,M,4,College,Single,80 - 120,Silver,41,1,1,34516.0,1701,7707,99,0.049
721335558,Existing Customer,57,F,2,Graduate,Single,Less than 40,Blue,36,1,2,6482.0,1686,7544,101,0.26
713761608,Existing Customer,44,M,3,Graduate,Divorced,60 - 80,Silver,34,2,3,34516.0,1652,8450,90,0.048
720422358,Existing Customer,42,M,1,Post-Graduate,Single,60 - 80,Gold,36,1,1,34516.0,2276,7485,90,0.066
779257233,Existing Customer,47,M,2,Uneducated,Single,120 +,Blue,29,2,3,28852.0,1974,7432,90,0.068
709418508,Existing Customer,45,M,2,Graduate,Married,60 - 80,Blue,35,1,2,7653.0,1693,7508,93,0.221
716063583,Existing Customer,41,M,3,High School,Divorced,60 - 80,Blue,32,1,2,4549.0,2109,8642,85,0.464
716609433,Attrited Customer,55,M,2,High School,Divorced,120 +,Blue,46,5,3,16828.0,2517,4939,63,0.15
721053633,Existing Customer,45,M,2,College,Single,40 - 60,Blue,31,2,2,6530.0,1425,8904,101,0.218
711559008,Existing Customer,40,F,4,Post-Graduate,Single,40 - 60,Blue,28,2,1,11642.0,1501,9137,92,0.129
718698558,Existing Customer,43,M,3,College,Single,80 - 120,Blue,34,2,2,5390.0,1324,7739,106,0.246
770190258,Existing Customer,49,F,3,Graduate,Married,Less than 40,Blue,43,2,1,7037.0,0,7678,93,0.0
709008708,Existing Customer,47,M,3,College,Married,Less than 40,Blue,34,2,1,8390.0,0,8316,92,0.0
718457058,Existing Customer,43,M,4,High School,Married,40 - 60,Blue,35,1,1,3442.0,2517,7801,74,0.731
708472008,Existing Customer,44,F,3,Uneducated,Married,Less than 40,Blue,36,2,3,6680.0,1839,7632,95,0.275
716732958,Existing Customer,44,F,2,High School,Married,40 - 60,Blue,32,2,2,7244.0,2031,7925,90,0.28
780108408,Existing Customer,52,M,2,Graduate,Married,80 - 120,Blue,37,1,3,34516.0,1369,7745,82,0.04
720962208,Attrited Customer,42,M,2,Post-Graduate,Married,60 - 80,Blue,27,2,2,2476.0,2250,4659,48,0.909
714019083,Existing Customer,40,F,1,Graduate,Married,Less than 40,Blue,30,1,1,2019.0,803,8426,102,0.398
819109308,Existing Customer,62,M,0,Graduate,Divorced,60 - 80,Blue,56,1,3,6103.0,2517,8080,92,0.412
721029858,Existing Customer,52,F,3,Graduate,Single,Less than 40,Blue,36,2,1,2166.0,1458,8215,109,0.673
716762733,Existing Customer,50,F,2,Doctorate,Single,Less than 40,Blue,40,2,1,3449.0,1634,8300,94,0.474
710260983,Existing Customer,51,F,4,Graduate,Divorced,Less than 40,Blue,36,2,3,2984.0,2512,8296,91,0.842
793608258,Attrited Customer,54,F,3,Graduate,Single,Less than 40,Silver,48,1,5,13432.0,0,4909,50,0.0
794191008,Existing Customer,46,M,2,College,Married,120 +,Blue,40,1,2,34516.0,1649,7552,87,0.048
708905733,Existing Customer,45,M,5,Uneducated,Single,60 - 80,Blue,32,1,2,20633.0,1989,7570,91,0.096
805516608,Existing Customer,50,M,1,Graduate,Married,80 - 120,Silver,45,2,1,34516.0,925,7755,84,0.027
720006333,Attrited Customer,48,M,2,College,Divorced,80 - 120,Blue,40,4,3,4479.0,0,4520,63,0.0
780114558,Existing Customer,50,M,1,High School,Married,Less than 40,Blue,35,2,1,3968.0,2264,12535,118,0.571
718889508,Existing Customer,46,M,2,College,Divorced,60 - 80,Blue,37,1,3,10074.0,1223,8256,99,0.121
824799108,Existing Customer,46,F,3,High School,Married,40 - 60,Blue,42,2,2,10901.0,1874,7498,90,0.172
717370533,Existing Customer,40,M,3,Post-Graduate,Single,120 +,Blue,26,1,2,34516.0,2088,6453,89,0.06
720425508,Existing Customer,43,M,5,Graduate,Single,80 - 120,Blue,36,1,1,7196.0,696,8689,93,0.097
712948383,Existing Customer,48,M,4,Graduate,Married,60 - 80,Gold,36,1,6,34516.0,0,7396,100,0.0
712839633,Existing Customer,38,M,2,Uneducated,Single,80 - 120,Blue,22,2,1,34516.0,1595,8871,97,0.046
820330008,Existing Customer,46,M,5,High School,Married,120 +,Blue,42,1,1,32926.0,1540,8231,98,0.047
789827208,Existing Customer,41,F,5,Graduate,Married,Less than 40,Blue,31,2,3,7531.0,1692,7768,92,0.225
718308558,Existing Customer,49,F,4,Graduate,Divorced,Less than 40,Blue,37,2,6,1838.0,1155,7688,93,0.628
801064833,Existing Customer,42,M,3,Graduate,Married,80 - 120,Blue,36,1,1,30117.0,2129,7930,91,0.071
719838558,Existing Customer,46,M,2,Uneducated,Single,60 - 80,Blue,35,1,1,5131.0,1484,7432,92,0.289
714510483,Existing Customer,44,M,3,Graduate,Single,80 - 120,Gold,36,2,3,34516.0,2517,7640,87,0.073
718246458,Existing Customer,53,M,3,Graduate,Single,80 - 120,Blue,45,2,1,24262.0,1984,8241,105,0.082
710822808,Existing Customer,51,M,0,College,Single,80 - 120,Blue,33,1,3,34516.0,1228,7854,89,0.036
709722858,Existing Customer,50,M,1,Graduate,Married,60 - 80,Blue,37,2,2,20708.0,1357,8503,88,0.066
712582983,Attrited Customer,47,F,3,Graduate,Married,Less than 40,Silver,36,4,3,14057.0,1381,4729,54,0.098
711388458,Existing Customer,45,M,3,High School,Married,60 - 80,Blue,36,2,5,17072.0,1519,8591,99,0.089
796174983,Existing Customer,52,M,2,High School,Single,80 - 120,Blue,46,2,3,25737.0,1168,7722,94,0.045
712687083,Existing Customer,44,M,3,Graduate,Married,60 - 80,Blue,24,1,1,15043.0,0,7234,83,0.0
713003358,Attrited Customer,40,M,3,Graduate,Single,80 - 120,Blue,30,2,2,29338.0,159,4983,40,0.005
812443458,Existing Customer,57,M,4,Graduate,Single,120 +,Blue,52,2,3,25808.0,0,7794,94,0.0
708826158,Existing Customer,45,F,4,Uneducated,Divorced,40 - 60,Blue,27,2,2,3670.0,1684,8608,100,0.459
788725608,Existing Customer,44,F,3,Graduate,Single,Less than 40,Blue,17,1,2,8861.0,1149,8387,102,0.13
717559533,Existing Customer,47,M,3,Graduate,Married,120 +,Silver,42,1,3,34516.0,1161,8212,100,0.034
709770408,Existing Customer,51,M,2,Graduate,Married,120 +,Silver,36,1,1,34516.0,1702,8652,98,0.049
720655833,Attrited Customer,48,F,4,High School,Married,Less than 40,Blue,30,2,3,2913.0,0,4955,56,0.0
797898858,Existing Customer,40,F,2,Uneducated,Single,Less than 40,Blue,34,1,2,4748.0,2085,7288,88,0.439
779548008,Existing Customer,50,M,2,Graduate,Single,80 - 120,Silver,35,1,2,34516.0,0,7745,83,0.0
711742758,Attrited Customer,43,F,5,College,Single,40 - 60,Blue,32,2,3,11508.0,0,5242,74,0.0
711947358,Existing Customer,49,M,4,Uneducated,Married,120 +,Blue,38,2,3,18991.0,1208,7716,83,0.064
712157958,Attrited Customer,44,M,3,High School,Married,80 - 120,Blue,36,1,3,10908.0,0,4883,42,0.0
710192283,Existing Customer,46,M,4,Post-Graduate,Married,40 - 60,Blue,36,1,2,2219.0,1180,8686,91,0.532
718977483,Existing Customer,56,M,4,Graduate,Single,80 - 120,Blue,46,2,3,25736.0,1388,7209,91,0.054
