CLIENTNUM,Attrition_Flag,Customer_Age,Gender,Dependent_count,Education_Level,Marital_Status,Income_Category,Card_Category,Month_with_bank,No_of_product,Months_Inactive_12_mon,Credit_Limit,Total_Revolving_Bal,Total_Trans_Amt,Total_Trans_Count,Avg_Utilization_Ratio,Credit Score,Outstanding Loans,Balance,PhoneService,InternetService,TechSupport,PaperlessBilling,PaymentMethod,Savings,Duration_of_Contact,Num_of_Contacts_Made,Last_Contacted,Outcome,Loyalty,Financial_Status,Segment,Digital_Capability
717146208,Attrited Customer,59,F,1,Graduate,Single,Less than 40,Blue,51,1,4,4257.0,2517,2828,50,0.591,383.6261633479754,19288.63771127365,35482.378322969555,1,1,1,1,2,90547.05,48,4,-1,0,3,2,1,True
719028783,Existing Customer,42,F,1,Graduate,Married,Less than 40,Blue,29,2,3,3422.0,0,4486,74,0.0,114.78626338630936,22837.766638357996,49225.59893545466,1,2,1,0,0,108696.46,149,2,-1,0,5,2,2,True
713274183,Existing Customer,45,F,1,Graduate,Single,Less than 40,Blue,35,1,1,4977.0,1411,4182,85,0.284,442.7611796332329,31580.706918809767,116743.90902349276,0,1,0,0,0,73979.85,111,1,-1,1,6,2,2,True
790139583,Existing Customer,39,F,0,Graduate,Divorced,Less than 40,Blue,32,2,2,1438.3,801,4386,64,0.557,291.71704205994064,40207.696138016945,224805.8262016856,0,1,0,0,0,205952.3,52,17,260,1,4,3,2,True
708753633,Existing Customer,45,F,3,Doctorate,Married,40 - 60,Blue,32,2,1,1438.3,0,4462,77,0.0,484.9120117446998,23003.12214522316,222517.4478274898,1,1,0,1,1,220119.24,1972,1,-1,0,5,6,2,True
710780883,Existing Customer,48,F,5,Uneducated,Single,40 - 60,Blue,38,1,2,2446.0,1461,4610,78,0.597,345.30131300468986,32485.688986902765,7835.498957673961,1,1,2,1,1,651140.07,1790,1,-1,0,5,1,2,True
785237958,Attrited Customer,45,M,5,College,Married,60 - 80,Blue,39,2,3,3439.0,0,2661,35,0.0,449.9393503086634,47373.18498838803,116467.1571743712,1,1,2,0,2,587266.96,58,1,141,0,2,3,1,True
711333933,Existing Customer,56,F,3,Post-Graduate,Single,40 - 60,Blue,36,2,1,3005.0,1660,4586,72,0.552,823.8374211909032,7085.920862462666,144610.76282187243,1,0,2,1,3,326271.86,259,4,-1,0,5,8,4,True
710797833,Existing Customer,50,F,5,Graduate,Married,Less than 40,Blue,30,1,3,2033.0,841,4360,95,0.414,585.1408768899936,28008.68198148291,95630.57054368642,1,0,0,1,1,74140.68,117,3,-1,0,6,4,2,True
708876183,Existing Customer,51,M,1,High School,Single,60 - 80,Silver,43,2,3,28673.0,0,3722,69,0.0,641.170599101601,32954.14788511465,87590.04035075569,1,1,2,1,2,91395.19,35,1,-1,0,4,5,2,True
712660308,Attrited Customer,44,F,1,High School,Single,Less than 40,Blue,36,2,3,1895.0,0,2472,40,0.0,637.7874304132613,54144.517385823376,62578.76588642922,1,1,1,0,0,86592.31,809,1,-1,0,2,2,1,True
715958583,Existing Customer,56,F,2,High School,Married,Less than 40,Blue,43,1,2,2041.0,1158,3588,63,0.567,360.5215181143715,14461.945648428147,29121.68611368457,1,1,0,1,3,28986.61,154,1,-1,0,3,2,1,True
771546708,Existing Customer,46,F,2,Graduate,Single,Less than 40,Blue,34,2,2,1438.3,0,5013,81,0.0,474.7762308796973,11805.464878874483,160152.61411735337,1,0,2,1,0,1141.26,398,5,-1,0,6,6,2,True
711252258,Existing Customer,54,F,1,High School,Single,Less than 40,Blue,36,1,3,1572.0,985,4148,54,0.627,613.4484734638642,43566.79425944493,138019.26541847523,1,2,0,1,0,0.0,134,1,-1,0,4,4,2,True
708824958,Existing Customer,50,F,4,High School,Single,Less than 40,Blue,42,2,1,1460.0,0,4265,63,0.0,710.3214687197748,20505.94882665851,231675.16725604836,1,1,1,0,2,132977.31,590,3,-1,0,4,8,4,True
819612933,Existing Customer,52,M,3,Graduate,Single,80 - 120,Blue,47,1,3,25410.0,0,5472,70,0.0,439.2779892881056,12577.68411373828,240807.13943033043,1,1,2,0,1,540468.59,1223,1,-1,0,6,8,4,True
712804383,Existing Customer,56,F,0,College,Married,Less than 40,Blue,38,1,1,2143.0,1194,4684,82,0.557,796.705646046643,49168.214972685295,48747.82088192008,1,0,2,0,1,117160.85,298,3,-1,0,5,3,2,True
790149483,Existing Customer,42,M,3,Uneducated,Single,40 - 60,Blue,35,2,3,8566.0,1484,4195,89,0.173,442.1339582484462,21059.386051237016,87124.95507031403,0,0,0,1,1,120840.93,82,1,-1,1,6,3,2,True
712121508,Existing Customer,43,M,3,Uneducated,Single,60 - 80,Blue,30,1,2,1438.3,0,5200,89,0.0,719.7403590897076,26647.86277508211,251526.8711868548,1,1,1,0,3,183632.34,379,1,-1,0,7,8,4,False
778853358,Existing Customer,59,F,0,College,Single,Less than 40,Blue,40,1,3,3297.0,0,4783,91,0.0,654.915786255998,17225.45071467819,117309.71572284508,0,1,1,0,0,0.0,84,2,-1,0,6,5,2,True
716512383,Existing Customer,39,F,2,High School,Married,Less than 40,Blue,36,1,3,2816.0,2517,4817,87,0.894,670.0184458569817,16490.950260661288,13459.462313733427,0,1,1,0,0,260696.62,183,2,240,0,6,4,2,True
712144158,Attrited Customer,53,F,1,Graduate,Single,Less than 40,Blue,48,6,6,2370.0,1166,2164,45,0.492,635.8060328593053,12078.17410249041,277558.7463389507,1,1,2,1,1,60431.81,122,2,-1,0,5,8,4,True
824560758,Attrited Customer,35,F,3,Graduate,Single,Less than 40,Blue,31,1,3,1678.0,0,2475,61,0.0,665.396901468091,3956.2694014762274,254246.2603426294,1,1,2,0,3,0.0,217,1,-1,0,3,8,4,True
757710783,Attrited Customer,36,F,1,Graduate,Married,Less than 40,Blue,29,4,2,1493.0,0,2516,63,0.0,611.7017168365431,49494.10384346612,16720.702690152946,1,2,0,0,0,206207.0,322,1,-1,1,4,2,2,True
710481333,Attrited Customer,50,F,4,High School,Married,Less than 40,Blue,36,5,3,2690.0,1614,2272,57,0.6,306.75438173698006,5402.472939451032,102919.52246957357,0,2,0,0,0,96457.75,37,1,-1,0,5,4,2,False
713759583,Existing Customer,54,F,3,High School,Married,Less than 40,Blue,36,1,1,3173.0,1822,4883,71,0.574,315.22170786312205,18803.320049882903,66593.36961158318,1,0,0,1,2,9392.07,641,1,-1,0,5,3,2,True
717547383,Existing Customer,43,F,2,Graduate,Married,Less than 40,Blue,32,2,3,2890.0,1392,4233,77,0.482,508.02171039167627,19270.010903616403,84426.08913727118,1,2,0,0,3,190160.4,188,2,-1,1,5,4,2,False
710044308,Existing Customer,40,F,4,Graduate,Single,40 - 60,Blue,27,2,2,2625.0,1594,2480,47,0.607,514.397120076998,28184.59228267113,147229.75323150377,1,0,0,1,1,0.0,215,1,-1,0,3,4,2,True
757685733,Existing Customer,43,F,2,Graduate,Single,Less than 40,Blue,36,1,2,3226.0,2145,5066,75,0.665,832.6742788640104,40160.82340426116,120810.30978023936,1,0,0,1,2,9916.69,48,1,-1,0,6,4,2,True
796029483,Existing Customer,49,F,3,Graduate,Married,Less than 40,Blue,43,2,3,2174.0,785,3890,78,0.361,909.3252901408435,27609.030928089334,3130.9672940947494,1,0,2,1,2,88368.42,223,4,-1,0,5,4,2,True
713872008,Existing Customer,49,F,1,High School,Married,Less than 40,Blue,42,1,3,2215.0,1347,4656,72,0.608,654.8277606809031,25918.194227960354,71497.6718792532,1,2,2,0,3,63122.27,146,1,-1,0,5,4,2,False
710643183,Existing Customer,42,F,2,High School,Single,Less than 40,Blue,23,2,2,3172.0,1160,4163,83,0.366,619.3465591348759,23161.85682253212,80821.95363932225,1,1,2,1,2,0.0,137,1,99,0,5,5,2,True
779859558,Attrited Customer,54,F,3,High School,Married,Less than 40,Blue,38,2,2,2452.0,1012,2398,29,0.413,498.89944891640073,21698.22512836579,210618.6697199524,1,0,1,1,2,288827.97,217,2,-1,0,2,6,2,True
798238008,Existing Customer,36,F,2,Uneducated,Married,Less than 40,Blue,30,2,1,5070.0,0,4644,85,0.0,547.3551135141344,38906.17170032113,65000.900872351216,1,0,1,0,0,0.0,187,3,-1,0,6,2,2,True
811974483,Existing Customer,56,M,2,Graduate,Single,40 - 60,Blue,51,1,3,1466.0,723,5110,86,0.493,583.2164617292782,39206.17086335396,73731.10268802424,1,0,2,0,1,403090.05,176,1,186,1,7,3,2,True
778471758,Existing Customer,52,F,2,Graduate,Married,Less than 40,Blue,37,1,3,2427.0,2362,4663,85,0.973,405.2057456350275,13547.345146378411,238886.0473695384,1,2,2,1,2,229462.86,92,1,113,0,6,5,2,True
718513233,Existing Customer,59,M,2,Graduate,Single,120 +,Blue,48,1,3,17999.0,1861,4740,78,0.103,262.8313563818329,36438.89340634715,133814.8612065254,1,2,2,1,0,572636.45,176,13,-1,0,5,6,2,True
718147233,Existing Customer,44,F,1,High School,Married,40 - 60,Blue,31,2,2,4553.0,1538,4999,95,0.338,567.6066367445023,1776.4015139289731,198034.4364688897,1,1,2,1,0,237121.99,300,1,-1,0,7,7,2,True
711438033,Existing Customer,57,F,1,Graduate,Married,Less than 40,Blue,45,1,3,1894.0,0,5750,73,0.0,537.1455358375819,40099.7401377628,57317.30312965518,1,1,2,0,1,166618.34,190,2,-1,0,6,1,2,True
712253058,Existing Customer,48,F,3,High School,Married,Less than 40,Blue,40,1,2,2097.0,1255,4189,83,0.598,538.2152513477305,57368.83051462834,96822.24487097091,1,0,0,1,3,198015.51,693,2,-1,0,5,2,2,True
713519508,Existing Customer,47,M,4,High School,Divorced,60 - 80,Blue,36,1,1,1983.0,989,5065,80,0.499,582.3808553008971,21372.03080009044,66109.79854243172,1,2,2,1,2,558213.35,284,1,-1,0,6,6,2,True
710110683,Existing Customer,52,M,2,College,Married,60 - 80,Blue,36,1,1,7879.0,1007,4844,83,0.128,747.0439273406744,40901.977836670274,40630.27827964007,1,1,2,0,0,38796.98,1142,2,-1,0,5,4,2,True
720260433,Existing Customer,46,F,3,High School,Married,40 - 60,Blue,34,2,3,3336.0,1687,5577,95,0.506,318.7972690605752,8084.461655270352,88867.06645322868,1,0,1,1,2,550541.89,781,1,-1,0,7,4,2,True
714148758,Existing Customer,34,F,2,Post-Graduate,Married,Less than 40,Blue,27,2,3,1726.0,1398,5228,68,0.81,537.8420260066205,27481.958371608613,218448.16966296328,1,1,0,0,3,0.0,1080,1,-1,0,6,5,2,False
715522233,Existing Customer,45,F,3,Doctorate,Single,Less than 40,Blue,27,1,6,2917.0,1523,4878,92,0.522,750.0224638183568,40644.00979574821,-791.5552665564755,1,1,1,1,3,172774.08,800,2,265,1,6,3,2,True
714943233,Existing Customer,49,M,2,Doctorate,Married,40 - 60,Blue,31,2,2,1915.0,1545,3911,80,0.807,491.8569873604131,13601.064677521115,246340.7190975111,1,0,1,1,0,489281.18,38,6,-1,0,5,6,2,True
708952758,Existing Customer,41,F,3,College,Married,Less than 40,Blue,35,2,1,2066.0,1542,4887,76,0.746,761.8967023320035,30432.66389321914,135791.13349899848,1,0,0,0,3,0.0,1147,1,135,0,5,6,2,False
721374033,Existing Customer,53,F,1,High School,Married,40 - 60,Blue,39,2,3,2164.0,1115,4341,69,0.515,487.9033088994811,3407.810915682938,49593.850732865874,0,2,0,1,1,63402.92,83,9,-1,0,5,4,2,True
794516508,Existing Customer,43,F,3,High School,Married,Less than 40,Blue,24,2,2,1484.0,0,4838,81,0.0,452.2765141015192,16548.537402706097,146800.53471184277,1,1,1,1,3,0.0,51,3,152,0,5,5,2,True
778722033,Existing Customer,44,F,2,Uneducated,Married,Less than 40,Blue,28,2,2,2275.0,1265,5626,77,0.556,494.07318270404494,52626.031702793895,114870.0386695188,1,1,0,1,3,0.0,55,3,-1,1,6,2,2,True
823578483,Existing Customer,44,F,4,High School,Single,Less than 40,Blue,40,2,1,1438.3,1169,4429,78,0.813,334.2187015764572,15645.880753314515,144822.02670657137,1,1,1,1,2,0.0,73,4,-1,0,5,4,2,True
715148658,Existing Customer,51,F,2,Graduate,Married,Less than 40,Blue,43,1,3,3683.0,1039,4684,86,0.282,457.0886020925667,-6482.404001173767,-11540.291489950176,1,1,0,0,2,109818.9,33,1,-1,1,6,4,2,True
709669533,Existing Customer,38,F,1,High School,Divorced,Less than 40,Blue,30,2,3,2722.0,1303,4488,88,0.479,612.8352148023496,30971.78356790507,130978.45556716932,1,0,0,1,2,83312.93,46,1,247,0,6,5,2,True
787467858,Existing Customer,43,M,1,High School,Married,80 - 120,Silver,30,1,1,34516.0,2045,4081,54,0.059,408.8810391132017,31539.406864867367,119619.2357266671,1,0,2,1,0,332640.59,387,1,-1,0,4,4,2,True
708671733,Existing Customer,48,M,4,Graduate,Married,60 - 80,Blue,36,2,3,2072.0,1499,4091,71,0.723,426.1155278653765,36629.830703970896,175333.90531786848,1,2,0,1,1,47641.33,14,1,-1,0,5,4,2,True
709790058,Existing Customer,53,M,4,Graduate,Married,120 +,Blue,40,1,1,6383.0,1512,4985,87,0.237,408.4306981468402,14340.031734044136,161383.6172017189,1,1,2,1,2,885433.84,371,1,-1,0,7,7,2,True
757722708,Existing Customer,42,M,3,College,Married,60 - 80,Blue,35,1,3,1438.3,0,4246,83,0.0,594.0989037796405,52740.39015279491,65742.71889413244,1,1,0,0,1,0.0,225,5,-1,0,5,4,2,True
718086783,Existing Customer,50,M,5,Uneducated,Married,120 +,Blue,36,2,2,13478.0,0,4738,56,0.0,568.5997377542146,18611.493623890536,181736.8997018788,1,0,0,0,2,714048.98,661,1,364,0,4,8,4,True
815253708,Existing Customer,46,F,2,High School,Divorced,Less than 40,Blue,41,1,2,2841.0,1807,4144,73,0.636,824.8253030492612,32107.83216272444,40370.19690193419,1,1,1,1,2,252379.99,79,1,-1,0,5,4,2,True
715083633,Existing Customer,33,F,1,Uneducated,Married,Less than 40,Blue,23,2,2,1830.0,1777,5271,76,0.971,678.8172475593419,-1356.705803993278,53527.28495198977,1,2,2,0,1,192910.95,528,2,-1,0,6,5,2,True
792098883,Existing Customer,37,M,2,Doctorate,Single,120 +,Blue,31,2,1,2360.0,1204,3696,82,0.51,836.4355216208255,7921.939266870693,157188.94860620692,1,1,0,1,0,700301.14,389,2,260,0,4,11,4,True
711873858,Existing Customer,43,M,3,High School,Married,60 - 80,Blue,35,2,3,3717.0,1882,4667,91,0.506,390.9254448673454,18239.653316808497,104404.96868254566,1,0,0,1,3,788181.11,332,4,-1,1,6,4,2,True
713931258,Attrited Customer,56,F,3,Graduate,Married,Less than 40,Blue,45,2,3,1438.3,0,1988,42,0.0,903.0084537651188,15974.240892133124,118499.23420853596,0,2,2,1,2,204806.39,107,2,-1,0,3,6,2,True
787591008,Existing Customer,42,M,3,Uneducated,Divorced,60 - 80,Blue,34,2,1,2289.0,1195,4955,83,0.522,651.6995436713927,20244.35432993371,127779.37385062528,1,1,0,1,2,236278.83,216,2,-1,0,6,7,2,True
713068833,Existing Customer,44,F,3,Uneducated,Single,Less than 40,Blue,32,2,2,1438.3,894,4687,85,0.622,591.6221321023572,23686.11520043253,127051.65680561557,1,1,0,1,0,0.0,54,7,-1,1,6,6,2,True
708190158,Attrited Customer,38,F,3,High School,Single,Less than 40,Blue,26,2,3,2920.0,2426,2750,41,0.831,412.4545234191556,21871.679923659496,161913.88188191102,1,1,1,1,1,0.0,150,2,-1,0,3,4,2,True
784895358,Attrited Customer,49,F,1,Graduate,Married,Less than 40,Blue,43,5,3,1938.0,0,2870,49,0.0,418.04108480660767,37779.257924238176,132681.11919050515,1,0,2,1,0,172427.84,166,6,-1,0,5,2,2,True
710090133,Existing Customer,62,F,1,College,Divorced,Less than 40,Blue,51,1,3,4049.0,1685,3908,80,0.416,423.3733461845704,40063.338809127345,65414.96856506431,0,0,0,1,1,279771.02,158,1,-1,1,5,1,2,True
799242033,Existing Customer,45,M,4,Doctorate,Married,80 - 120,Blue,39,2,3,1438.3,1162,4598,86,0.808,701.2763767806116,49893.5658974863,84603.0987681731,1,0,0,0,2,344439.09,109,2,194,0,6,5,2,True
719377383,Existing Customer,40,M,2,College,Single,60 - 80,Blue,28,1,2,10880.0,2025,4957,90,0.186,667.6288316808516,6311.626641704697,130183.4332154149,1,0,1,1,3,10762.78,170,3,-1,0,7,8,4,True
710371683,Existing Customer,51,M,4,Doctorate,Married,60 - 80,Blue,36,2,1,3451.0,2006,4097,67,0.581,274.62591409273017,27898.65115886106,138629.3760134165,1,2,2,0,2,761947.75,129,4,243,0,4,4,2,True
719926683,Existing Customer,41,M,3,High School,Divorced,60 - 80,Blue,33,2,2,20749.0,2171,4754,77,0.105,636.8920820228752,24980.07477773101,246962.3675378851,1,1,0,1,0,64342.67,135,1,-1,0,5,8,4,True
793597833,Existing Customer,49,F,0,Post-Graduate,Single,Less than 40,Blue,43,1,3,2481.0,1568,4466,69,0.632,497.8133089745213,34517.51095812545,28911.494239112697,1,1,2,1,2,0.0,281,3,248,0,5,2,2,True
713739708,Existing Customer,61,M,0,High School,Single,60 - 80,Blue,53,1,3,2415.0,2050,4479,71,0.849,275.50830466362453,26424.238988442736,122323.05127862297,1,0,0,1,3,0.0,179,20,97,1,5,3,2,True
709389558,Existing Customer,33,F,4,College,Single,Less than 40,Blue,36,1,3,1438.3,0,4641,85,0.0,859.7824090957655,2746.9248050549104,109625.68975903266,1,0,1,1,1,0.0,93,4,108,0,6,7,2,True
709087983,Existing Customer,35,F,3,Doctorate,Single,Less than 40,Blue,27,2,2,1438.3,0,5020,94,0.0,406.56159647846266,47598.26985805208,148515.27484512312,1,2,0,1,0,142959.43,90,2,-1,0,7,2,2,True
712774908,Existing Customer,41,F,4,High School,Married,Less than 40,Blue,29,2,2,2601.0,1861,5111,83,0.715,616.239837262028,37430.27876585585,135396.5863757795,1,0,0,1,1,281322.33,88,2,-1,0,6,5,2,True
713497983,Existing Customer,49,M,5,High School,Single,60 - 80,Blue,36,1,2,5578.0,0,3459,53,0.0,734.459473542551,20285.20007236804,-11429.156555253838,1,0,1,0,0,1130601.62,470,1,-1,1,3,6,2,True
713489358,Existing Customer,52,F,2,Graduate,Married,Less than 40,Blue,40,2,3,3698.0,0,3763,82,0.0,734.5668560091063,24585.01724005773,111436.02794907337,1,0,1,1,1,191700.55,115,1,164,0,4,6,2,True
711847833,Existing Customer,42,F,2,Graduate,Single,Less than 40,Blue,32,2,2,1933.0,1127,4833,71,0.583,640.3219846559754,23831.01560310183,122579.82831290802,1,0,0,1,0,97985.12,501,1,405,0,5,5,2,True
772837083,Existing Customer,41,M,3,Graduate,Married,120 +,Blue,32,2,3,27169.0,0,3906,87,0.0,690.3662354525844,36071.96750180692,181531.3770987742,1,0,2,0,1,824137.33,460,2,-1,0,6,8,4,True
719202708,Existing Customer,54,F,3,High School,Married,Less than 40,Blue,36,2,2,5642.0,541,4633,84,0.096,548.9736517937598,-22136.54569717682,101931.04833064496,1,0,0,1,2,58121.93,182,7,-1,0,6,5,2,True
714566133,Existing Customer,60,F,2,Graduate,Married,Less than 40,Blue,36,1,2,3239.0,2356,4621,91,0.727,604.8329633258202,38487.62053146474,144247.60793733192,1,0,0,0,3,212270.78,239,8,-1,1,6,4,2,False
814987983,Existing Customer,37,F,2,College,Single,40 - 60,Blue,32,2,1,3680.0,683,4835,77,0.186,676.7153542239548,42492.74925705707,126944.47133824728,1,1,0,1,0,79566.78,116,2,463,0,5,4,2,True
789588933,Existing Customer,44,M,2,Graduate,Married,60 - 80,Blue,37,1,1,1787.0,0,3912,79,0.0,417.1978345636935,26386.7376440624,50262.646049867064,1,1,0,0,2,473737.98,552,1,-1,0,5,2,2,True
714317058,Existing Customer,52,M,2,Graduate,Married,60 - 80,Blue,36,2,3,4752.0,2437,3946,63,0.513,347.82463628090056,19250.107596536476,148710.16204149232,1,2,1,1,0,145467.6,123,4,-1,0,4,5,2,True
710971908,Existing Customer,43,M,1,High School,Married,60 - 80,Blue,31,2,3,3764.0,1780,4898,80,0.473,378.9920737812336,6785.067728286926,108638.82573962312,1,1,0,1,0,264806.44,149,6,-1,0,5,5,2,True
711412533,Attrited Customer,40,F,3,High School,Single,Less than 40,Blue,35,6,3,5492.0,1573,2416,45,0.286,562.6500273996061,39111.29132306019,104516.8535842594,1,0,0,0,0,78587.5,354,4,-1,0,5,2,2,True
720593583,Existing Customer,39,F,2,Doctorate,Divorced,Less than 40,Blue,32,1,2,3554.0,747,5152,90,0.21,782.1476814711243,2849.8983254231935,159866.27137876255,1,0,0,1,1,139688.06,133,2,-1,1,7,8,4,True
778436283,Existing Customer,41,M,4,High School,Single,Less than 40,Blue,21,2,3,3429.0,1504,4015,76,0.439,906.899144568638,53241.37867897404,152602.57764229985,1,1,0,1,3,118704.47,77,4,347,0,5,5,2,True
711492258,Existing Customer,50,M,2,Graduate,Married,60 - 80,Blue,45,2,1,2021.0,1578,5298,71,0.781,303.6087104520747,9023.05605336657,58852.74062947054,1,2,2,1,0,205018.22,141,2,-1,0,6,4,2,True
771106458,Existing Customer,54,F,4,College,Married,Less than 40,Blue,41,1,5,2444.0,1313,4609,61,0.537,452.1355914545366,20635.98966569832,15809.075343814446,1,0,1,1,0,15696.75,104,2,-1,0,4,3,2,True
719940483,Existing Customer,51,F,1,Graduate,Married,40 - 60,Blue,43,2,2,2107.0,1663,4841,88,0.789,671.1029167819638,831.1042740070407,188260.97210704972,1,1,0,1,3,570869.61,130,1,-1,0,6,8,4,True
716839983,Existing Customer,48,M,3,College,Married,120 +,Blue,36,2,3,32777.0,0,4520,75,0.0,234.75505866484025,25880.582660869797,194147.47261039595,1,0,2,1,2,737262.59,12,2,-1,0,5,7,2,True
781073733,Existing Customer,50,M,2,Graduate,Married,120 +,Blue,41,1,3,4607.0,0,4793,88,0.0,754.9742102187471,29031.31587789426,90281.81018579856,1,1,0,1,2,81949.15,12,2,-1,0,6,8,4,True
714080433,Existing Customer,40,F,5,College,Married,40 - 60,Blue,36,2,3,3144.0,1787,4758,67,0.568,376.5980012011416,30585.57697673742,134519.94297749648,1,1,1,0,2,21118.25,95,1,-1,0,4,3,2,True
757675158,Existing Customer,47,F,4,Post-Graduate,Divorced,40 - 60,Blue,40,2,2,2725.0,1851,4904,85,0.679,852.6795044255078,47452.49295503009,164638.25795994163,1,0,1,1,2,3209.95,124,1,-1,0,6,5,2,True
715361433,Existing Customer,53,F,2,High School,Single,Less than 40,Blue,36,2,2,1874.0,994,4194,78,0.53,733.7788320186353,31140.244438874943,155374.4764210942,1,1,0,1,3,119423.66,131,2,-1,0,5,6,2,True
778191933,Attrited Customer,45,M,3,Uneducated,Single,120 +,Blue,35,2,3,7135.0,2517,2305,42,0.353,489.3504386137925,46175.539858430566,126052.345303529,1,1,0,0,2,833661.46,99,4,-1,0,3,6,2,True
799020258,Existing Customer,44,M,2,Uneducated,Divorced,60 - 80,Blue,38,2,1,16553.0,0,4797,82,0.0,626.2825283501189,34507.0246034327,34402.8114480278,1,1,0,0,2,616586.15,124,2,-1,0,5,4,2,True
714825408,Existing Customer,45,F,3,High School,Single,40 - 60,Blue,36,2,3,2853.0,2517,4971,65,0.882,606.9262434266172,15895.416723425282,48134.08873394405,1,0,2,0,2,272051.55,71,1,-1,0,5,4,2,True
788620083,Existing Customer,50,F,3,Graduate,Single,Less than 40,Blue,41,2,2,2382.0,1419,4563,89,0.596,513.7267194336902,14490.93892449289,14799.02696303354,1,1,2,1,2,86035.49,119,1,-1,0,6,3,2,True
719490108,Existing Customer,54,F,3,Graduate,Single,Less than 40,Blue,36,1,3,2830.0,1779,4854,74,0.629,376.2127329521441,-3949.5962462731186,16227.952702687544,1,1,2,1,0,58103.08,18,3,-1,0,5,3,2,True
756944133,Existing Customer,52,F,4,Graduate,Married,Less than 40,Blue,45,1,1,3705.0,2168,4452,89,0.585,709.0609483641896,40573.9706854995,178342.4243708946,1,2,0,0,2,176646.81,517,1,-1,0,6,5,2,False
785285883,Attrited Customer,49,F,3,Graduate,Single,Less than 40,Blue,43,6,3,1675.0,0,2622,53,0.0,637.4477517479228,21198.52163269943,78343.77438915323,1,1,1,1,2,87869.95,920,3,-1,0,5,5,2,True
779770683,Existing Customer,47,F,3,Uneducated,Divorced,40 - 60,Blue,36,2,3,1439.0,0,5047,79,0.0,663.4700000388101,21363.28587177117,204972.10293959617,1,1,0,0,2,636296.75,662,7,-1,0,6,7,2,True
710322033,Existing Customer,52,F,1,High School,Married,Less than 40,Blue,44,1,1,2563.0,1765,4515,77,0.689,533.6460171696302,19044.913419570916,220090.9746053715,1,1,1,1,1,0.0,206,1,-1,0,5,6,2,True
710560008,Existing Customer,46,F,4,High School,Married,Less than 40,Blue,33,1,3,1896.0,1738,4588,75,0.917,522.2653334977338,23683.29878783855,101216.3443691745,1,1,0,0,3,0.0,142,1,149,0,5,4,2,False
789164283,Existing Customer,55,F,0,Uneducated,Married,Less than 40,Blue,44,1,1,2596.0,1929,4726,87,0.743,791.1889160435278,13250.957284798564,149759.616112207,1,1,0,1,2,192641.47,318,3,-1,0,6,8,4,True
