CLIENTNUM,Savings,Duration_of_Contact,Num_of_Contacts_Made,Last_Contacted,Outcome
989524742,227737.49,1702,19,334,1
128406239,0.0,342,58,111,1
751369007,1154207.2,1835,14,62,0
426473779,254637.81,890,51,179,0
644105727,130530.3,377,20,74,1
483227144,0.0,893,6,474,0
387460903,258086.92,1153,26,91,1
388309668,0.0,3,3,306,1
200990829,60861.7,21,21,107,0
423182878,115708.63,259,10,286,0
220650850,79358.07,97,10,460,0
206256795,259956.78,1329,3,535,0
245653488,34923.52,1387,44,871,1
351997177,251721.39,1002,12,808,0
734051968,102864.14,2150,7,409,1
24466138,317908.44,840,28,125,1
201903931,1601110.52,1002,21,56,1
149188815,0.0,749,36,148,1
730710405,524574.89,472,63,395,0
73227660,187052.04,1129,58,152,1
277286080,850874.2,321,16,148,0
198104339,438212.47,2,15,174,0
450106092,629065.64,1143,50,808,1
951912439,58264.26,546,19,387,0
279361621,620853.27,58,46,544,1
411077788,303843.97,111,24,32,1
816267993,144104.92,1212,26,805,0
450726741,213635.03,1405,7,616,0
441083298,83859.49,404,50,215,0
584831353,0.0,639,36,131,0
774435282,404968.2,569,15,362,0
848897272,58950.69,1284,30,146,0
370494452,0.0,623,39,414,1
7009401,117008.32,255,29,526,0
201818696,703557.87,698,35,551,0
587588875,469557.32,868,27,56,0
504494700,75857.2,943,7,745,1
578241151,199888.11,465,2,202,0
49411462,51556.24,748,24,197,1
499850647,340463.71,329,16,529,0
672940983,831188.01,1106,24,826,1
911971699,339753.46,1240,13,9,0
330628713,239177.75,1232,13,467,1
252607303,119979.3,1058,50,221,0
362527035,207111.98,1419,50,20,1
473558565,221026.57,1032,24,444,0
881954676,156950.81,660,21,176,0
896426839,672291.36,1331,23,524,1
945808227,15993.61,558,35,231,0
661498270,5972.94,957,20,439,0
306122352,212840.98,1086,25,195,1
572073394,285176.8,66,32,244,1
740955336,550032.4,616,14,192,0
792194546,0.0,814,9,805,1
701585579,102170.64,318,11,168,1
74417178,265639.03,205,17,141,0
760357094,1236923.37,999,1,60,1
720818935,214795.57,523,50,373,0
876754922,434516.97,983,11,33,0
926593923,815851.12,3284,46,233,0
403021736,359928.48,1284,25,139,1
920932994,91358.76,72,23,254,0
487364001,249334.83,3094,10,717,1
85567433,0.0,1034,2,524,1
577137335,0.0,592,29,56,1
296520715,1125130.77,1867,4,390,0
472005677,524001.44,987,28,544,0
885292768,1343641.93,1789,38,128,0
823082986,0.0,212,58,233,1
649785716,38444.85,947,33,633,1
586958889,472535.96,696,25,2,1
272282163,257988.53,690,20,93,1
936505483,0.0,795,11,167,1
812125077,507768.71,823,26,426,0
508695321,108426.55,462,44,305,1
396454091,530393.09,536,22,449,0
906624086,0.0,764,23,500,1
70789512,221322.58,792,18,58,0
220505147,92615.54,1376,6,174,0
799066368,982338.6,465,29,528,1
505177422,360184.22,600,39,209,0
197045435,0.0,1472,2,314,1
556961320,0.0,946,50,377,0
314681735,29504.84,299,4,141,1
655117001,334923.34,274,23,231,1
995837447,65340.78,940,11,227,1
142341461,116918.44,495,23,376,1
809970225,258323.49,1098,3,200,0
977514977,40708.26,1563,10,831,0
351233147,821226.26,714,29,136,0
159567248,300380.2,316,43,241,0
350148872,150837.44,68,63,532,0
15974189,349056.57,1138,1,38,0
799390548,173163.77,336,26,547,0
415807672,242321.88,1468,5,230,1
811423073,0.0,859,26,393,0
374917257,51793.82,555,5,440,0
280113420,0.0,226,27,690,1
211198365,0.0,59,25,805,0
388851522,88359.5,2062,21,203,0
278216213,263087.76,1307,34,143,1
133145309,0.0,479,26,141,1
660696966,508316.81,310,23,48,0
795946905,180378.63,1117,13,288,1
374303593,367735.09,1211,27,20,0
915086153,715970.37,430,55,440,1
56138143,632607.2,1665,19,156,1
523274830,118856.12,2201,6,687,1
410265656,0.0,368,39,413,0
788258904,165275.3,586,3,490,0
506212113,222916.14,742,51,144,1
398414109,891087.12,1426,13,414,0
354188727,267264.46,546,27,268,1
633138111,408413.03,781,13,216,1
737677314,155713.48,784,43,531,0
985998099,680478.23,275,25,467,0
537538831,0.0,1310,41,437,1
667686435,663061.95,3183,4,95,0
129396063,0.0,914,51,209,1
136271579,0.0,1484,25,153,0
198455482,843403.18,807,27,203,1
320144460,252452.91,1150,25,826,0
634452503,322941.73,1399,33,186,1
998073162,0.0,1635,34,314,1
32987952,419930.05,181,7,784,1
947216496,535351.82,848,28,93,1
735081799,256727.08,912,36,163,1
673318841,7982.89,478,7,349,0
222240653,170771.25,881,58,387,1
78069325,147378.78,1041,20,323,1
31218178,80034.71,1220,32,508,1
991893724,58417.45,995,7,102,0
580226167,116031.78,604,7,626,0
112911251,921170.98,1468,6,524,0
856077841,425294.99,919,36,557,1
486092441,261304.25,396,51,315,0
215477972,107871.02,750,28,2,0
811648994,199201.62,381,21,270,1
537501640,67245.21,386,12,674,0
741338531,189436.55,1006,5,40,1
681863763,0.0,1437,30,515,0
725315387,0.0,448,31,223,0
722045092,0.0,1602,3,333,1
840732650,175860.53,625,28,432,0
487054193,571560.92,1135,12,397,1
391285793,1206215.13,219,37,265,0
404760241,479682.99,204,15,347,0
230316596,114249.27,510,21,253,0
614536482,0.0,846,35,579,1
672348097,1350120.63,364,22,48,1
288303122,68542.93,1118,5,53,1
428042946,220578.74,41,21,117,0
291129941,361855.61,1147,14,398,1
720280260,67658.13,1380,38,432,0
369531417,62454.79,678,16,321,0
765327538,0.0,812,20,382,0
246237563,39658.3,451,44,92,1
459544707,0.0,703,11,153,1
43101245,0.0,476,3,76,0
717259076,440098.4,944,10,88,1
183977339,274554.86,2516,51,535,0
737115615,260555.79,1209,11,362,0
866639177,240787.05,1487,50,116,0
13506918,295602.59,456,50,495,1
356384371,118992.3,1790,20,656,0
815698214,10635.15,274,20,1,0
498737885,0.0,462,36,430,1
547064201,589774.68,643,43,28,0
925133027,1007804.33,1057,34,370,0
785602659,258613.86,232,18,214,0
16171899,649080.82,1594,34,373,1
820409438,0.0,802,30,412,0
282594335,660672.58,643,2,173,1
566958227,129899.81,2033,15,97,1
461126805,0.0,642,5,178,1
391179983,101684.3,664,33,417,0
146347935,90730.68,764,25,674,1
867546012,343155.38,1250,23,31,1
466145567,207574.21,1516,19,259,0
40783385,362015.08,598,27,376,0
974804651,397373.06,214,37,353,0
876785368,0.0,629,55,208,1
725787980,60620.09,1439,24,648,1
916671212,0.0,819,1,424,0
466289596,714035.61,363,27,367,0
944366283,75660.91,456,8,236,1
843096206,601466.61,1613,38,153,0
971333146,197421.09,130,63,252,1
750401827,0.0,1085,10,457,1
822821003,174273.46,1032,14,327,0
968998232,662519.49,64,6,221,0
670337287,1060590.34,878,58,145,1
799733404,264556.19,198,5,92,1
143728486,275199.35,761,11,347,0
471869154,690556.66,1160,30,222,1
896772075,0.0,1142,3,208,0
713255414,119401.87,47,7,138,0
49600141,509651.26,1541,12,467,1
333453456,123197.05,51,35,216,0
239842496,1328295.69,7,46,293,1
599577137,47253.46,673,20,199,1
845495301,616867.82,383,8,312,0
971273894,34643.72,428,16,518,1
42591887,479867.3,138,28,168,1
937330840,1649.89,1344,32,535,0
678617383,276040.03,912,46,93,0
235930136,346397.79,1017,8,316,0
963436509,468353.4,0,11,384,0
100549993,125522.95,910,30,25,0
904344279,350668.75,2775,29,326,0
206250914,60772.47,1869,8,284,1
798087688,189779.68,1405,4,273,1
944337893,50138.91,1340,26,345,1
557338296,218430.87,666,6,145,0
288368743,280065.69,363,30,33,0
224817635,124687.68,1727,36,385,1
164911499,761927.29,1082,15,49,0
360887292,811882.13,1314,26,270,1
799134320,278069.34,724,9,478,0
991303223,179806.52,1159,23,531,1
432707149,368093.32,1131,16,245,1
600054953,71380.74,711,13,159,0
972918590,0.0,174,19,327,0
888583814,108412.88,3078,44,10,0
107310317,466257.13,638,18,168,1
315811143,141091.05,1154,27,491,1
570995210,333441.54,429,33,544,0
273970246,188555.37,33,55,133,0
445831398,814818.49,269,51,405,1
688879308,163512.81,484,28,667,1
518580857,0.0,19,18,267,0
242356548,203930.84,652,24,260,0
713973965,884619.88,1161,43,202,0
263913464,76326.51,145,13,252,0
23073886,104642.76,1934,36,41,0
282399368,481716.33,2053,38,135,0
333238902,115937.69,939,63,322,1
930888383,147235.77,743,9,300,1
229909716,324762.0,563,6,360,1
630892937,423948.33,1141,17,65,1
14413406,668180.12,1103,18,216,1
935370034,0.0,100,36,110,1
364063634,206292.8,2087,12,558,0
620041797,101029.76,1392,34,518,0
611823490,475124.97,719,5,287,1
322954752,224776.11,1448,35,474,0
912261468,205806.68,739,26,446,0
424231144,174361.63,1124,26,312,1
977609670,503598.49,749,55,272,0
758269013,46555.83,329,12,285,0
724899715,184542.37,877,1,172,1
726826896,129620.89,20,10,592,0
989991940,428895.85,195,44,373,0
290014866,224453.32,913,3,24,1
485694913,0.0,1665,35,416,1
797908521,295473.1,1689,8,279,1
761967716,33905.49,508,11,229,1
72283448,253982.12,389,23,33,1
160497049,112834.84,464,38,234,0
583992427,759150.93,392,41,93,1
475025238,148625.18,1009,18,421,1
404322807,914167.43,968,25,475,1
213966027,551047.91,179,5,338,1
857533899,0.0,479,26,159,0
592973837,420075.54,1231,12,2,1
253645811,362420.45,1521,25,594,1
954825237,271728.2,239,29,589,0
635245625,47053.12,1425,36,10,1
211808160,187705.49,1123,15,508,1
637433814,53499.45,779,39,99,0
706935022,574463.91,443,27,756,0
563724617,0.0,1584,55,430,1
594110536,0.0,588,15,338,1
845805424,538977.74,705,28,175,1
288874332,0.0,1340,35,771,1
5757183,226831.12,1250,25,276,1
653629212,676554.97,1286,27,626,1
3858322,705757.91,3322,16,85,1
874531162,681521.73,2635,28,550,1
31453245,133256.61,1994,44,334,1
933712164,210234.61,1882,58,298,1
893465669,249374.54,638,24,163,0
413684688,215017.71,110,12,323,0
446935329,516381.39,800,16,374,1
246111350,693474.68,250,36,60,1
549617923,418506.21,3025,1,319,0
184526042,626500.23,511,7,233,0
473702444,23019.55,302,9,595,0
528673361,29433.25,1447,2,467,0
791935691,0.0,1777,44,386,1
719247755,908873.69,1842,44,209,1
202898458,106621.56,1462,39,309,1
73663420,0.0,1173,14,54,0
99663490,884657.9,1090,18,286,1
376507706,0.0,917,11,457,0
939494775,412341.58,1386,9,162,1
870042405,857237.84,1184,12,674,1
304780337,229300.93,187,21,407,1
269136767,250360.01,129,32,189,1
551290648,281460.76,742,63,324,1
257108165,935730.54,539,32,344,0
294615736,726347.43,266,6,324,0
677606894,492211.86,154,35,445,1
511665418,46185.42,506,19,315,0
560562097,331187.44,1397,37,504,1
940011715,1555932.61,238,41,37,1
538400118,0.0,542,43,68,0
949697108,410189.84,713,55,229,1
139298456,644943.74,1007,27,479,1
172704517,119026.51,522,8,461,1
508199253,178824.21,1373,50,189,0
220552289,64215.7,1971,24,41,0
853317822,240051.02,1084,16,161,0
944769471,599386.79,1476,10,373,0
626712863,0.0,1128,22,21,0
136473139,157220.14,803,11,387,1
102146799,25446.87,860,29,562,1
34868518,281555.59,281,22,96,0
520356996,17337.56,1689,44,58,0
446755340,222466.78,6,9,382,0
286498850,51178.96,2027,25,332,1
197462702,372074.81,683,36,118,1
917475207,567433.95,1181,43,164,1
996677094,313718.26,374,22,269,0
950892350,348437.2,299,34,518,0
971116187,201236.79,1649,18,130,1
877903574,792003.82,950,13,349,1
372354251,578616.66,314,20,8,1
569569323,265497.89,994,31,466,1
707916779,271608.59,158,21,118,0
139523295,77197.16,1006,10,289,1
292757686,656898.6,600,4,271,1
988100188,543886.25,724,2,229,0
388774995,0.0,368,12,198,1
470543287,570477.82,823,34,134,1
750872556,305368.74,1347,2,238,1
157269024,185816.29,1534,50,123,0
875383605,210746.39,487,8,264,1
923591892,0.0,262,2,656,0
65968551,0.0,821,51,217,1
57748199,296254.83,604,22,587,1
256109363,191894.54,1029,3,127,0
178789821,0.0,1007,46,463,0
920749422,311012.63,1393,20,395,1
266055268,963383.62,1099,11,300,1
281787448,371188.0,238,44,374,1
400120098,286884.66,1003,17,42,0
36169035,0.0,299,58,338,0
666653155,45319.53,1028,30,562,1
222468886,527353.16,1871,32,154,0
132884376,1002911.66,1179,36,670,0
18030863,90561.23,248,58,265,1
195487034,164595.37,981,36,239,1
305919488,301698.35,2016,13,592,0
251484259,159351.23,1049,13,162,0
318080463,43442.98,813,25,69,1
146143826,502209.78,1471,23,52,1
655505546,289122.49,138,43,485,0
940134907,179317.46,1388,22,312,0
52057427,195142.85,1035,24,592,0
451300699,177843.16,642,17,416,1
956135758,161109.98,169,32,226,0
673712439,129628.91,458,26,179,1
58882304,759307.27,614,17,224,1
586982550,0.0,520,23,772,1
336680902,221042.92,633,26,728,0
817023759,863707.76,519,5,779,0
142397753,36.69,904,41,72,0
209867038,0.0,702,25,233,0
520533764,297257.05,696,36,196,1
759316423,584702.81,275,51,535,0
304568219,327131.41,1597,50,749,0
20073920,203229.32,1439,39,308,0
43026095,468889.68,560,26,403,1
180662214,295549.31,69,34,466,0
828388670,99908.31,1487,9,248,0
976754147,0.0,1167,10,486,0
636201633,256081.0,3102,36,428,1
952599079,179626.37,30,41,21,0
705858631,76503.89,204,36,167,0
517023138,269596.75,107,63,6,1
594720443,121748.77,157,9,302,0
461493731,656628.09,60,19,436,1
738171789,0.0,426,9,199,0
43965244,428418.51,86,5,264,1
78369170,349299.51,1266,46,25,1
403058847,189655.03,19,10,401,1
638365050,1298273.63,298,58,831,1
119931764,351646.61,330,24,687,0
68020211,239409.86,1113,5,112,0
527067696,329562.91,2191,19,128,1
909862520,96298.26,1642,51,541,1
348330018,0.0,720,10,585,0
584330529,0.0,19,7,81,1
849224368,390010.06,554,15,154,0
491804516,0.0,1581,4,368,1
541697289,660298.53,464,32,595,0
412898634,196905.06,816,51,161,1
452320417,457137.5,680,4,229,1
565721142,895159.66,128,11,331,1
354513317,0.0,217,46,234,1
838460222,0.0,854,28,558,0
753137637,289215.43,589,4,775,1
985761671,224853.64,1392,46,667,0
204827844,661350.53,1187,15,871,1
535649249,150479.66,863,3,297,1
393029128,1079481.11,283,6,170,1
472917869,0.0,468,36,51,1
285980854,400303.81,1372,43,245,0
785118120,159880.53,1871,58,462,0
74505082,305363.97,918,28,86,0
683572462,611360.64,1917,44,446,1
905747249,137177.96,1463,9,427,0
641162616,149982.17,720,43,63,0
657492602,0.0,1298,5,680,0
640995966,21261.68,640,50,383,0
886543336,57103.3,561,1,151,1
280590925,8472.3,1259,30,257,1
711591460,642679.47,216,22,804,0
140844954,225467.69,1363,8,774,0
471193216,208867.89,339,28,315,0
614793620,182623.87,409,25,154,0
453160738,116606.78,124,19,116,0
190221818,0.0,480,22,137,1
952903445,485466.65,1113,50,386,0
590327889,57929.02,936,3,96,1
770947301,66449.61,145,32,260,0
882150065,0.0,904,1,172,0
301334861,531537.9,1376,6,364,0
27857762,0.0,3094,33,237,0
147999501,45183.4,778,16,256,0
100202625,0.0,938,4,363,0
449081799,542528.2,706,51,401,1
647958884,0.0,1012,4,90,1
334062195,205631.12,165,32,190,0
690723463,0.0,911,28,390,1
327290174,1048530.15,1294,7,187,0
635371887,509097.16,530,46,250,0
776757226,22774.1,745,25,433,0
235421083,0.0,232,33,243,0
671425461,67574.63,925,15,687,0
716474913,649058.9,1823,30,267,1
468524588,380065.68,773,2,683,1
694444076,0.0,1061,11,242,1
898261815,282039.68,683,28,73,1
740731982,254327.53,1543,3,169,1
812627605,88980.95,899,5,479,0
830825869,0.0,971,13,683,1
556919838,145035.58,126,9,144,1
733660100,0.0,1222,3,221,1
185144462,207633.78,3094,55,536,1
6584994,586441.01,1131,50,287,0
23297373,169932.94,1132,27,433,0
826264864,275680.51,1447,22,551,0
273259866,0.0,57,33,457,0
399469605,142036.72,1287,10,260,1
966774758,122246.33,1603,14,495,1
383040952,1036781.56,1529,20,492,1
5251338,0.0,127,55,250,0
265485432,768534.18,1456,18,254,1
459494450,819724.29,958,16,159,1
469590757,154983.08,915,23,367,0
97042447,1039541.82,285,31,170,1
149652281,489975.47,765,55,542,1
720017296,265529.89,349,33,407,1
958167373,109632.0,587,20,187,1
933533334,15802.59,703,14,324,0
183012245,328722.39,960,6,531,1
804005353,61833.27,438,10,234,1
379397625,431937.54,3366,58,183,1
444883399,0.0,15,23,103,0
892223848,278635.55,1096,31,455,1
839855687,554522.18,77,14,504,0
969049220,558722.37,157,12,174,0
293783142,167018.26,501,25,826,0
472044434,1128379.52,127,1,208,1
17936435,643012.36,1021,25,772,1
959696677,807981.4,475,13,243,1
241932871,406422.77,544,5,435,1
153818104,916193.2,1019,24,160,1
653456480,188686.55,1175,31,177,0
199480417,37825.99,861,31,686,0
758517118,555524.02,1364,32,558,0
395804464,290046.41,1745,21,127,1
649433433,221548.97,514,39,50,0
190614394,163632.75,700,8,484,1
262614125,89172.84,1697,63,102,1
327374796,137436.13,687,36,579,0
716526428,118022.2,944,19,388,1
842841096,203063.23,704,10,383,0
26877510,272478.6,681,1,461,0
572575009,9421.44,1293,31,345,1
447935915,168270.28,1150,17,170,1
991746142,432928.64,5,24,116,0
105293725,1376738.36,1145,28,327,1
275587590,264893.79,1386,2,495,1
745973117,209880.5,811,13,343,1
612177172,1905649.76,334,2,854,1
90251827,311869.4,486,24,139,1
49212416,203216.62,1249,5,244,1
557898876,0.0,1966,35,14,0
710447431,495607.48,513,24,363,1
884246563,313650.02,1165,51,555,0
915171495,241069.11,1040,31,233,1
754726511,299563.18,943,2,131,0
486682325,610582.47,883,8,440,0
180671960,487974.96,553,34,291,0
494455208,0.0,1187,6,153,0
168671983,744530.7,1608,16,51,1
388266165,0.0,277,55,435,1
294220196,33148.02,1238,51,376,0
762014060,439262.77,367,4,223,1
429213614,44468.6,930,50,153,1
293744778,181143.58,562,29,73,0
346543077,226978.11,735,26,1,0
984773099,101989.51,1368,25,147,1
284691371,0.0,1431,5,123,1
440525767,0.0,1143,50,749,0
724308556,421796.33,1191,41,269,1
287900147,545507.45,783,32,231,1
832797990,425312.92,3078,16,12,1
155323758,422577.61,431,19,229,1
822256601,204016.57,2033,37,113,1
607958807,0.0,907,43,274,0
613317646,835558.61,1248,25,194,0
137031010,286210.19,544,16,171,1
240706073,893653.69,905,19,842,0
110576770,218067.35,302,63,398,0
107103809,0.0,797,10,386,0
960211036,132322.99,100,13,782,0
280908940,358427.25,1806,29,120,0
759724588,0.0,1053,9,776,0
553827005,101399.8,511,35,667,1
246733052,0.0,944,30,456,1
561963780,397809.98,334,33,424,0
180422742,125680.93,607,17,558,0
538845130,50379.47,74,26,392,1
249432042,145383.91,674,18,247,1
851124120,133099.88,821,6,48,0
31080903,0.0,336,28,437,0
409544503,0.0,67,37,261,1
756565150,0.0,877,39,159,1
982330944,107321.29,684,19,375,1
888324281,302187.85,214,27,247,0
619751006,167204.21,1623,63,189,1
404663756,137611.48,382,37,341,0
374100930,251608.83,932,16,206,0
501554772,300448.35,1012,51,36,1
906704399,423955.0,1321,27,728,1
521133567,424202.21,627,4,22,1
686405033,273511.84,1213,11,348,1
403921445,710216.51,1152,14,305,1
736845067,637822.91,751,46,225,0
37180143,3859.63,1649,15,303,1
835982196,147784.94,1417,10,133,0
726793230,0.0,489,7,195,1
932523610,193497.76,648,10,226,1
639683243,763156.73,471,21,275,0
208343421,0.0,421,10,192,1
203441330,0.0,682,25,330,0
142252962,116238.06,1088,6,651,0
200294923,1368991.41,159,35,45,1
164684011,537533.82,955,30,105,1
739492770,0.0,1503,30,185,1
916451242,439408.46,1087,14,455,0
440150320,2045.9,390,21,108,1
834629249,149961.28,243,36,312,0
985542802,77982.32,546,16,228,0
168433981,845927.9,531,5,14,1
18613697,0.0,408,36,194,0
105085122,35258.65,731,8,92,0
923781829,184308.17,645,34,251,0
770775773,0.0,76,9,144,0
254382337,215327.4,1103,1,756,1
340909692,0.0,85,26,206,0
62399449,0.0,1033,8,182,1
943992253,156107.31,1060,43,319,1
341693118,291265.12,164,44,100,1
635616175,825861.55,531,22,211,1
260377820,223466.37,874,26,204,0
324005091,766348.82,3881,25,52,1
799625052,367166.92,706,1,124,0
129606319,1027883.2,714,1,45,1
434539869,207003.48,1090,14,174,1
625714339,1168136.31,781,24,318,0
115940858,0.0,780,30,186,0
194054484,188687.75,981,13,430,0
698674297,0.0,278,38,172,1
714301188,360100.68,1161,22,105,0
490855025,122230.63,652,39,457,1
237778339,0.0,2055,32,674,0
469072422,99890.68,697,32,365,1
598480679,28482.83,263,63,145,0
673290469,642867.26,1288,17,266,0
518059830,0.0,1296,32,326,0
185261481,59982.59,810,33,32,1
10296083,205435.71,31,25,674,0
900418705,284775.45,1070,55,168,0
992165157,826634.7,244,11,366,1
46736249,364761.29,462,13,162,1
664706013,245276.46,228,26,106,1
746037811,52191.88,844,30,86,0
101993031,701976.05,312,17,389,0
29572124,0.0,1059,20,388,1
291187587,175735.17,351,24,246,1
610416892,46086.18,1057,11,335,1
482747954,1472137.89,1101,63,299,1
307612163,391875.94,438,24,769,0
394810782,237868.46,1472,12,381,0
184397610,0.0,77,34,316,0
495059628,114659.24,1697,14,254,0
867363601,212131.93,1487,29,389,1
329770254,461754.61,342,24,395,0
841183244,360788.28,864,50,589,0
563425797,98352.78,598,33,271,0
