,CLIENTNUM,Attrition_Flag,Customer_Age,Gender,Dependent_count,Education_Level,Marital_Status,Income_Category,Card_Category,Months_on_book,Total_Relationship_Count,Months_Inactive_12_mon,Contacts_Count_12_mon,Credit_Limit,Total_Revolving_Bal,Avg_Open_To_Buy,Total_Amt_Chng_Q4_Q1,Total_Trans_Amt,Total_Trans_Ct,Total_Ct_Chng_Q4_Q1,Avg_Utilization_Ratio,Naive_Bayes_Classifier_Attrition_Flag_Card_Category_Contacts_Count_12_mon_Dependent_count_Education_Level_Months_Inactive_12_mon_1,Naive_Bayes_Classifier_Attrition_Flag_Card_Category_Contacts_Count_12_mon_Dependent_count_Education_Level_Months_Inactive_12_mon_2,Age_Group,AdSpend,ConversionRate,Campaign_Channel,Campaign_Type,Total_Indiv,Avg_Open_To_Buy_Avg,Conversion_Value,Total_Customer_Growth,ROI
9506,709530408,Existing Customer,45,M,4,Doctorate,Single,$120K +,Gold,36,1,3,1,34516.0,1411,33105.0,0.701,8007,96,0.778,0.041,0.00018967,0.99981,40-50,4546.5545088564795,0.199995,Email,Retention,35753.4,27072.05172413793,5414.274984568966,41167.67498456897,8.054697332755218
9507,718353633,Attrited Customer,50,M,1,Post-Graduate,Unknown,$80K - $120K,Gold,36,2,3,2,34516.0,0,34516.0,1.032,5547,75,0.744,0.0,0.99565,0.00434923,40-50,4851.47271629474,0.1296413923439132,Referral,Awareness,37277.28,27072.05172413793,3509.6584791236774,40786.93847912367,7.4071251894567505
9508,719296383,Existing Customer,38,M,2,High School,Single,$60K - $80K,Gold,18,1,2,3,34516.0,1494,33022.0,0.588,7885,85,0.635,0.043,0.0002144,0.99979,30-40,2121.4177482109753,0.18119081009580182,Social Media,Awareness,17831.88,27072.05172413793,4905.206982852,22737.086982852,9.717873460814845
9509,708428958,Existing Customer,39,M,2,Unknown,Single,$80K - $120K,Gold,33,1,3,2,34516.0,0,34516.0,0.724,9179,113,0.766,0.0,0.00022778,0.99977,30-40,4535.789844930388,0.11340027901618055,Email,Consideration,34170.84,27072.05172413793,3069.978219057713,37240.818219057706,7.210437320124395
9510,714383583,Existing Customer,39,F,2,Unknown,Single,$40K - $60K,Gold,36,5,3,3,23981.0,1696,22285.0,0.837,8646,97,0.902,0.071,0.00038307,0.99962,30-40,1119.6048358065823,0.08375888480492774,PPC,Retention,24067.8,27072.05172413793,2267.5248617951142,26335.324861795114,22.521982059699393
9511,717757608,Existing Customer,53,M,2,College,Single,$120K +,Gold,36,2,1,1,34516.0,1051,33465.0,0.863,8938,114,0.676,0.03,3.7203e-05,0.99996,50-60,9997.914781,0.08735204254517215,Social Media,Conversion,36142.2,27072.05172413793,2364.7990139919975,38506.999013992,2.8515030241276467
9512,712152408,Existing Customer,44,M,4,High School,Single,$60K - $80K,Gold,29,1,2,1,34516.0,1930,32586.0,0.615,12478,97,0.764,0.056,8.0627e-05,0.99992,40-50,2953.435934997759,0.032874251757756046,Referral,Conversion,28349.82,27072.05172413793,889.973443978304,29239.793443978302,8.900263316190905
9513,708369633,Attrited Customer,34,F,3,Graduate,Married,Less than $40K,Gold,36,6,3,2,15487.0,1847,13640.0,0.943,7031,67,0.811,0.119,0.99537,0.00462792,30-40,8037.509056262305,0.13939944705237187,Email,Consideration,14731.199999999999,27072.05172413793,3773.829040918038,18505.029040918038,1.3023338339507216
9514,708863733,Existing Customer,35,M,3,Unknown,Single,$40K - $60K,Gold,19,1,1,3,22725.0,808,21917.0,0.779,13847,120,0.875,0.036,0.00012173,0.99988,30-40,2648.4628192096384,0.15821861388274183,Social Media,Consideration,12492.689999999999,27072.05172413793,4283.302498754994,16775.992498754993,5.334237496964874
9515,718801158,Existing Customer,49,M,3,Graduate,Single,$40K - $60K,Gold,36,2,2,2,23981.0,1408,22573.0,0.844,14455,96,0.846,0.059,0.00013607,0.99986,40-50,3365.9531919306683,0.12646872003084433,Social Media,Conversion,24378.84,27072.05172413793,3423.7677301605368,27802.607730160536,7.25995079100114
9516,716247708,Existing Customer,51,M,4,College,Single,$120K +,Gold,33,2,2,2,34516.0,1848,32668.0,0.775,14149,103,0.689,0.054,0.00013371,0.99987,50-60,111.16824477209411,0.11049098246039737,Email,Conversion,32341.32,27072.05172413793,2991.217592218695,35332.537592218694,316.82940951036767
9517,717571683,Attrited Customer,47,F,4,Uneducated,Married,$40K - $60K,Gold,34,2,3,3,23981.0,0,23981.0,0.196,4536,61,0.605,0.0,0.99735,0.0026529,40-50,6148.091367641898,0.19880791358477676,Referral,Retention,24460.62,27072.05172413793,5382.13811973502,29842.75811973502,3.8539874141755344
9518,716124408,Attrited Customer,32,M,2,Graduate,Single,$120K +,Gold,22,2,2,3,34516.0,1692,32824.0,0.983,7486,64,0.73,0.049,0.99549,0.00451271,30-40,1488.3538570232759,0.1104736997179286,PPC,Awareness,21663.84,27072.05172413793,2990.749712920645,24654.589712920646,15.565005422991344
9519,780349833,Existing Customer,36,M,2,College,Married,$40K - $60K,Gold,23,1,1,3,23981.0,0,23981.0,0.827,15236,120,0.875,0.0,0.00010376,0.9999,30-40,7598.114066808994,0.09907470508330818,Social Media,Consideration,16546.89,27072.05172413793,2682.15554056903,19229.04554056903,1.5307655783384044
9520,711813258,Existing Customer,56,M,2,College,Single,$60K - $80K,Gold,43,2,1,2,34516.0,2022,32494.0,0.761,13633,116,0.785,0.059,6.1692e-05,0.99994,50-60,9517.247735452544,0.11779363528115909,PPC,Conversion,41917.26,27072.05172413793,3188.9153871057774,45106.17538710578,3.7394138138362742
9521,712544358,Existing Customer,48,M,3,Graduate,Married,$120K +,Gold,36,1,4,2,34516.0,1823,32693.0,1.062,15552,108,0.831,0.053,0.00025987,0.99974,40-50,2911.6220639797084,0.141388682621511,SEO,Awareness,35308.44,27072.05172413793,3827.6817291372677,39136.12172913727,12.441346737029676
9522,708226833,Existing Customer,53,M,1,High School,Married,$120K +,Gold,44,1,6,3,34516.0,831,33685.0,0.727,13247,107,0.754,0.024,0.00025106,0.99975,50-60,234.46688924777482,0.041160672484820235,Social Media,Consideration,44464.2,27072.05172413793,1114.3038545093543,45578.50385450935,193.39206960409618
9523,770560683,Existing Customer,51,M,1,Graduate,Married,$120K +,Gold,37,2,3,1,34516.0,2417,32099.0,0.947,13021,117,0.625,0.07,0.00011731,0.99988,50-60,4261.544792480406,0.09336049010056935,SEO,Conversion,35629.89,27072.05172413793,2527.4600169934806,38157.35001699348,7.953877496330206
9524,714303483,Existing Customer,40,M,2,College,Married,$40K - $60K,Gold,31,1,2,1,3735.0,1474,2261.0,0.798,15039,130,0.757,0.395,7.6885e-05,0.99992,30-40,2009.0097498344048,0.15214586973096755,Referral,Consideration,2102.73,27072.05172413793,4118.900854970705,6221.630854970705,2.0968644405451644
9525,714391683,Attrited Customer,39,M,4,Unknown,Married,$60K - $80K,Gold,36,4,3,2,34516.0,2517,31999.0,0.841,8248,66,0.65,0.073,0.99583,0.00416767,30-40,2457.6699289057406,0.17548670140266787,Social Media,Consideration,34558.92,27072.05172413793,4750.785057271373,39309.70505727137,14.994704819769563
9526,788671608,Existing Customer,45,F,4,College,Single,$40K - $60K,Gold,30,1,2,1,23051.0,1836,21215.0,0.743,14393,107,0.814,0.08,8.0634e-05,0.99992,40-50,9647.674009584563,0.07639530411076062,Social Media,Conversion,19093.5,27072.05172413793,2068.1776243677587,21161.67762436776,1.1934486595778953
9527,713390433,Attrited Customer,44,M,3,Graduate,Unknown,$60K - $80K,Gold,29,2,3,2,34516.0,2517,31999.0,0.579,6782,67,0.763,0.073,0.99537,0.00462792,40-50,5274.60697085887,0.07313885268904316,SEO,Awareness,27839.129999999997,27072.05172413793,1980.018803041881,29819.148803041877,4.653340422857401
9528,712341933,Existing Customer,39,M,1,Graduate,Single,$60K - $80K,Gold,36,1,3,2,34516.0,1662,32854.0,0.751,13578,105,0.615,0.048,0.00019451,0.99981,30-40,5412.726085967459,0.16379938521798232,Email,Awareness,35482.32,27072.05172413793,4434.385429003211,39916.70542900321,6.374602888641942
9529,718337733,Existing Customer,50,F,2,Graduate,Married,Unknown,Gold,40,2,1,1,34516.0,1826,32690.0,0.718,14994,121,0.833,0.053,3.8266e-05,0.99996,40-50,4618.082012838422,0.11886260561852648,Email,Consideration,39228.0,27072.05172413793,3217.8546073705566,42445.85460737056,8.191230144759158
9530,715132758,Existing Customer,52,F,2,College,Divorced,$40K - $60K,Gold,43,2,2,3,23981.0,2114,21867.0,0.721,15281,100,0.724,0.088,0.00021442,0.99979,50-60,9211.772058076498,0.10863865276134432,Social Media,Conversion,28208.43,27072.05172413793,2941.071226795774,31149.501226795775,2.3814884943321184
9531,715645908,Attrited Customer,59,M,0,High School,Single,$80K - $120K,Gold,48,5,2,6,34516.0,0,34516.0,0.969,8480,71,0.821,0.0,0.99895,0.00104747,50-60,4861.821265116367,0.16043235452981952,SEO,Consideration,49703.04,27072.05172413793,4343.233000056508,54046.273000056506,10.116466454215265
9532,778643733,Attrited Customer,48,F,1,Uneducated,Single,$40K - $60K,Gold,28,3,2,1,23981.0,1454,22527.0,0.925,9140,64,0.684,0.061,0.98707,0.01293,40-50,2686.6369027374258,0.19982049488530446,Email,Awareness,18922.68,27072.05172413793,5409.550773077801,24332.2307730778,8.056761912369172
9533,715600533,Existing Customer,61,M,0,Graduate,Single,$80K - $120K,Gold,50,3,3,3,34516.0,1357,33159.0,0.687,13722,124,0.746,0.039,0.00029908,0.9997,60+,9489.412754935147,0.13360596093839927,Referral,Conversion,49738.5,27072.05172413793,3616.987485177497,53355.487485177495,4.622633229588309
9534,715496058,Attrited Customer,41,F,4,Uneducated,Single,Less than $40K,Gold,36,3,3,3,15987.0,0,15987.0,0.598,7832,73,0.78,0.0,0.99735,0.0026529,40-50,7045.076316524767,0.11006244243464244,Social Media,Conversion,17265.96,27072.05172413793,2979.6161344755938,20245.576134475592,1.8737199179784667
9535,779685558,Existing Customer,53,M,5,Graduate,Single,$120K +,Gold,36,2,4,1,34516.0,2088,32428.0,0.822,15290,123,0.732,0.06,0.00015593,0.99984,50-60,5711.946322957598,0.13615426884836107,Social Media,Consideration,35022.24,27072.05172413793,3685.9754087250126,38708.21540872501,5.776712038267583
9536,710244108,Existing Customer,44,M,3,College,Married,$60K - $80K,Gold,34,3,1,3,34516.0,1543,32973.0,0.774,13967,101,0.712,0.045,0.00010767,0.99989,40-50,3775.568702751022,0.10901823868182439,Email,Retention,33632.46,27072.05172413793,2951.3473964687646,36583.807396468765,8.689615069065601
9537,809147283,Existing Customer,43,F,5,Graduate,Married,Less than $40K,Gold,38,2,2,1,15987.0,1372,14615.0,0.649,15058,109,0.912,0.086,8.1644e-05,0.99992,40-50,3426.8652332937813,0.11130703786338492,Email,Consideration,16661.1,27072.05172413793,3013.3098862981356,19674.409886298134,4.741226615844414
9538,710178558,Attrited Customer,46,M,2,High School,Married,$60K - $80K,Gold,38,5,3,6,34516.0,2517,31999.0,0.956,9314,89,0.978,0.073,0.99943,0.00056902,40-50,3145.796258315449,0.14179455621536485,PPC,Consideration,36478.86,27072.05172413793,3838.6695600635408,40317.52956006354,11.816319382887588
9539,716933283,Existing Customer,52,M,2,High School,Single,$60K - $80K,Gold,39,4,1,1,34516.0,1882,32634.0,0.743,14738,116,0.758,0.055,3.72e-05,0.99996,50-60,6701.043435574223,0.12199347952390516,Email,Retention,38181.78,27072.05172413793,3302.613787678722,41484.393787678724,5.1907364407531045
9540,772596783,Existing Customer,31,M,1,Graduate,Unknown,Less than $40K,Gold,21,3,2,2,15261.0,1109,14152.0,0.655,15442,125,0.761,0.073,0.00012309,0.99988,30-40,1727.9132991815181,0.19913953700702328,Social Media,Awareness,8915.76,27072.05172413793,5391.115846175014,14306.875846175015,7.279857474881366
9541,766769058,Existing Customer,51,M,1,Graduate,Single,$40K - $60K,Gold,44,3,3,3,22722.0,1790,20932.0,0.813,15817,121,0.754,0.079,0.00032713,0.99967,50-60,7449.994449034246,0.07449955858360428,Social Media,Conversion,27630.239999999998,27072.05172413793,2016.8559034007792,29647.095903400776,2.979478925282149
9542,718455633,Existing Customer,60,F,0,Graduate,Single,Unknown,Gold,55,4,3,2,7469.0,2517,4952.0,0.656,16328,124,0.771,0.337,0.00017783,0.99982,50-60,5743.28097029476,0.027906913762651933,Referral,Conversion,8170.799999999999,27072.05172413793,755.4974128435698,8926.297412843569,0.5542156929134966
9543,710047533,Attrited Customer,51,M,3,Graduate,Single,$80K - $120K,Gold,36,4,3,3,34516.0,2201,32315.0,0.978,8614,63,0.75,0.064,0.99724,0.00275658,50-60,4411.535130557668,0.03318165625118359,Email,Consideration,34900.2,27072.05172413793,898.2955143246069,35798.495514324604,7.114747917648175
9544,768728508,Existing Customer,45,F,5,Doctorate,Married,Less than $40K,Gold,39,6,3,2,15987.0,1096,14891.0,0.625,14209,103,0.776,0.069,0.00030958,0.99969,40-50,9997.914781,0.199995,SEO,Consideration,17422.47,27072.05172413793,5414.274984568966,22836.744984568966,1.2841507939203316
9545,712509108,Attrited Customer,46,F,3,Doctorate,Single,Less than $40K,Gold,36,1,3,5,15164.0,532,14632.0,0.858,8356,68,0.478,0.035,0.99935,0.00064654,40-50,2363.4395003029003,0.06794841167131338,Referral,Conversion,15802.56,27072.05172413793,1839.5029153388134,17642.062915338814,6.464571406662956
9546,773185833,Existing Customer,49,M,3,High School,Married,$60K - $80K,Gold,42,3,1,4,34516.0,0,34516.0,0.838,15095,102,0.759,0.0,0.00018367,0.99982,40-50,3573.36153662905,0.058267744269603204,PPC,Consideration,43490.159999999996,27072.05172413793,1577.4273867155396,45067.58738671554,11.612098419022637
9547,715268508,Existing Customer,42,M,3,Graduate,Married,$40K - $60K,Gold,36,3,2,5,23981.0,1399,22582.0,0.712,14840,125,0.761,0.058,0.00067538,0.99932,40-50,1429.4507982648925,0.08807989929789575,Referral,Retention,24388.559999999998,27072.05172413793,2384.503589649494,26773.063589649493,17.72961533348849
9548,716850558,Existing Customer,48,M,4,Graduate,Unknown,$60K - $80K,Gold,32,5,1,3,34516.0,1285,33231.0,0.654,15279,122,0.649,0.037,0.00011193,0.99989,40-50,9121.421706543717,0.06713119746588525,Social Media,Retention,31901.76,27072.05172413793,1817.3792500997627,33719.13925009976,2.696697766523569
9549,715713408,Existing Customer,55,M,2,Graduate,Married,Less than $40K,Gold,46,3,5,3,15987.0,0,15987.0,0.82,15853,117,0.56,0.0,0.00038925,0.99961,50-60,6933.67236933191,0.10848712506390445,Referral,Conversion,22062.059999999998,27072.05172413793,2936.969061133042,24999.02906113304,2.60545288694421
9550,717714633,Existing Customer,49,M,3,Uneducated,Married,$120K +,Gold,38,4,3,4,14938.0,0,14938.0,0.737,15277,131,0.724,0.0,0.00063422,0.99937,40-50,7544.507966412932,0.13900745332918935,Referral,Consideration,17029.32,27072.05172413793,3763.2169665685033,20792.536966568503,1.7559831680387772
9551,708564858,Attrited Customer,33,M,2,College,Married,$120K +,Gold,20,2,1,4,34516.0,0,34516.0,1.004,9338,73,0.622,0.0,0.99438,0.00562,30-40,5808.999348467091,0.10388058504817634,Social Media,Conversion,20709.6,27072.05172413793,2812.2605715579393,23521.86057155794,3.04921039933754
9552,818906208,Existing Customer,32,M,0,High School,Unknown,$60K - $80K,Silver,27,2,2,2,29081.0,1396,27685.0,2.204,1538,36,0.714,0.048,8.5795e-05,0.99991,30-40,4074.1518465499066,0.13602271600720983,Social Media,Consideration,22424.85,24071.706306306307,3274.2988707116647,25699.148870711662,5.307852490199731
9553,773146383,Existing Customer,50,F,1,College,Single,$40K - $60K,Silver,43,3,2,3,17304.0,2517,14787.0,1.449,1756,33,1.2,0.145,0.00015785,0.99984,40-50,8625.192254826492,0.18836292206357053,PPC,Consideration,19075.23,24071.706306306307,4534.216938911934,23609.446938911933,1.7372661665252203
9554,712030833,Attrited Customer,48,M,2,Graduate,Married,$60K - $80K,Silver,35,2,4,4,34516.0,0,34516.0,0.763,691,15,0.5,0.0,0.99823,0.00177065,40-50,6963.685467930063,0.06131724110899489,Email,Conversion,36241.799999999996,24071.706306306307,1476.0106194886966,37717.81061948869,4.4163575872561935
9555,788979258,Existing Customer,51,M,4,Uneducated,Single,$80K - $120K,Silver,38,4,1,4,34516.0,1515,33001.0,0.592,1293,32,0.6,0.044,0.00015398,0.99985,50-60,3660.97325522599,0.05874510679941872,Referral,Consideration,37621.14,24071.706306306307,1414.094957808205,39035.23495780821,9.662529397636526
9556,713843283,Existing Customer,41,F,3,Unknown,Married,Unknown,Silver,34,5,3,3,34516.0,2053,32463.0,1.034,1487,26,0.733,0.059,0.00031177,0.99969,40-50,7223.768527760472,0.10476599298354194,SEO,Consideration,33112.26,24071.706306306307,2521.896213988369,35634.15621398837,3.9329039374737196
9557,771075258,Existing Customer,55,M,2,College,Single,$120K +,Silver,42,2,3,2,34516.0,1527,32989.0,0.526,1268,42,0.355,0.044,0.00015801,0.99984,50-60,7825.469242754198,0.16717905636952207,SEO,Consideration,41566.14,24071.706306306307,4024.285145492562,45590.42514549256,4.825903052102071
9558,710806083,Existing Customer,50,F,1,Uneducated,Unknown,Less than $40K,Silver,36,4,2,2,11888.0,2090,9798.0,0.7,1137,30,0.765,0.176,9.9255e-05,0.9999,40-50,7389.643551082156,0.1121623973021372,Social Media,Conversion,10581.84,24071.706306306307,2699.9402864682897,13281.780286468289,0.7973506021847665
9559,712215258,Existing Customer,50,F,1,Graduate,Single,$40K - $60K,Silver,31,2,2,3,18386.0,0,18386.0,0.868,1298,22,0.571,0.0,0.00016236,0.99984,40-50,4609.449678479911,0.060800237331691286,SEO,Retention,17098.98,24071.706306306307,1463.5654564021934,18562.545456402193,3.0270632616003925
9560,718759833,Existing Customer,44,F,2,Uneducated,Married,Unknown,Silver,35,4,3,2,32643.0,0,32643.0,1.3,1058,24,2.429,0.0,0.00016711,0.99983,40-50,8361.595955105753,0.16151026664539386,SEO,Conversion,34275.15,24071.706306306307,3887.8277041411407,38162.97770414114,3.5640781866335085
9561,712608783,Existing Customer,50,M,2,High School,Married,$80K - $120K,Silver,45,3,1,3,34516.0,1260,33256.0,0.588,1504,34,0.789,0.037,8.1371e-05,0.99992,40-50,9997.914781,0.1588157479306043,Email,Retention,44895.6,24071.706306306307,3822.96604100188,48718.566041001875,3.8728727047750455
9562,712977183,Existing Customer,57,F,2,Uneducated,Single,$40K - $60K,Silver,36,6,3,0,19482.0,1072,18410.0,0.706,1421,22,1.444,0.055,6.1645e-05,0.99994,50-60,8571.431160306325,0.11669570434008145,Social Media,Conversion,19882.8,24071.706306306307,2809.0647220819947,22691.864722081995,1.6473834179718285
9563,770817783,Existing Customer,47,M,4,Graduate,Married,$60K - $80K,Silver,33,3,2,1,34516.0,1679,32837.0,0.623,1060,27,0.5,0.049,6.5045e-05,0.99993,40-50,5559.152354348421,0.12270786142742718,Email,Consideration,32508.629999999997,24071.706306306307,2953.7876017559593,35462.41760175596,5.379105183907566
9564,779353083,Existing Customer,47,M,2,Graduate,Married,$60K - $80K,Silver,32,4,2,2,34516.0,1468,33048.0,0.505,1330,32,0.684,0.043,0.00010284,0.9999,40-50,7938.589763217643,0.07096814973454338,PPC,Consideration,31726.079999999998,24071.706306306307,1708.3244575118981,33434.4044575119,3.2116302082298778
9565,711441333,Existing Customer,43,F,1,High School,Divorced,Less than $40K,Silver,35,3,2,2,10514.0,1580,8934.0,0.504,1229,27,0.8,0.15,9.3844e-05,0.99991,40-50,9254.089641500035,0.08036287158464651,Email,Awareness,9380.699999999999,24071.706306306307,1934.4714427170195,11315.171442717019,0.22272118393732074
9566,710565408,Existing Customer,59,M,0,Unknown,Unknown,$80K - $120K,Silver,40,3,2,3,34516.0,1359,33157.0,1.327,1033,26,1.364,0.039,0.00016316,0.99984,50-60,7523.421176455313,0.057753432525723444,Social Media,Conversion,39788.4,24071.706306306307,1390.223665940293,41178.62366594029,4.4733907221371
9567,803043933,Existing Customer,44,F,3,Uneducated,Divorced,Less than $40K,Silver,38,4,1,3,11127.0,1835,9292.0,2.368,1546,25,1.273,0.165,8.9305e-05,0.99991,40-50,4789.129443402895,0.03253517796961773,Email,Conversion,10592.88,24071.706306306307,783.1772487080452,11376.057248708044,1.3753914742017992
9568,711297483,Existing Customer,47,F,2,Uneducated,Divorced,Less than $40K,Silver,34,6,4,2,13878.0,2222,11656.0,0.853,1658,38,0.357,0.16,0.00020195,0.9998,40-50,4701.278418256738,0.199995,Social Media,Consideration,11889.119999999999,24071.706306306307,4814.22090272973,16703.34090272973,2.5529359073618596
9569,798983508,Existing Customer,43,M,1,Graduate,Single,$80K - $120K,Silver,37,4,3,2,34516.0,1440,33076.0,1.117,1575,34,2.4,0.042,0.00015255,0.99985,40-50,6459.629795845321,0.17563583982094547,Social Media,Consideration,36714.36,24071.706306306307,4227.854353031257,40942.21435303126,5.338167301687213
9570,819700533,Existing Customer,50,M,0,High School,Single,$120K +,Silver,45,5,2,3,14938.0,2303,12635.0,0.804,949,27,2.0,0.154,0.0001443,0.99986,40-50,5424.32696838606,0.08730391513378459,PPC,Awareness,17057.25,24071.706306306307,2101.554204491153,19158.804204491153,2.5320149976489366
9571,789270033,Existing Customer,48,M,3,Graduate,Single,$80K - $120K,Silver,37,3,2,3,34516.0,0,34516.0,0.448,1122,13,0.182,0.0,0.00017949,0.99982,40-50,4503.87383422002,0.09453396362331215,SEO,Conversion,38312.76,24071.706306306307,2275.5938083114143,40588.35380831142,8.011876287458326
9572,720214833,Existing Customer,52,M,2,High School,Single,$80K - $120K,Silver,40,3,3,3,34516.0,2177,32339.0,1.32,1234,23,1.875,0.063,0.00026573,0.99973,50-60,1255.2238933874196,0.199995,Referral,Awareness,38806.799999999996,24071.706306306307,4814.22090272973,43621.020902729724,33.75158585852881
